Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed,text_final_stemmed_tokenized,polarity_score,polarity
"Yeah,,add indonesian lenguage please",Yeahadd indonesian lenguage please,yeahadd indonesian lenguage please,yeahadd indonesian lenguage please,yeahadd indonesian lenguage please,"['yeahadd', 'indonesian', 'lenguage', 'please']","['yeahadd', 'indonesian', 'lenguage', 'please']","['yeahadd', 'indonesian', 'lenguage', 'please']",yeahadd indonesian lenguage please,yeahadd indonesian lenguage please,"['yeahadd', 'indonesian', 'lenguage', 'please']",3,positive
Berkat ini test hiraganaku dapet nilai sempurna,Berkat ini test hiraganaku dapet nilai sempurna,berkat ini test hiraganaku dapet nilai sempurna,berkat ini test hiraganaku dapet nilai sempurna,berkat ini test hiraganaku dapat nilai sempurna,"['berkat', 'ini', 'test', 'hiraganaku', 'dapat', 'nilai', 'sempurna']","['berkat', 'ini', 'test', 'hiraganaku', 'dapat', 'nilai', 'sempurna']","['berkat', 'test', 'hiraganaku', 'nilai', 'sempurna']",berkat test hiraganaku nilai sempurna,berkat test hiraganaku nilai sempurna,"['berkat', 'test', 'hiraganaku', 'nilai', 'sempurna']",9,positive
Sangat membantu untuk menulis dan membaca bahasa jepang,Sangat membantu untuk menulis dan membaca bahasa jepang,sangat membantu untuk menulis dan membaca bahasa jepang,sangat membantu untuk menulis dan membaca bahasa jepang,sangat membantu untuk menulis dan membaca bahasa jepang,"['sangat', 'membantu', 'untuk', 'menulis', 'dan', 'membaca', 'bahasa', 'jepang']","['sangat', 'membantu', 'untuk', 'menulis', 'dan', 'membaca', 'bahasa', 'jepang']","['membantu', 'menulis', 'membaca', 'bahasa', 'jepang']",membantu menulis membaca bahasa jepang,bantu tulis baca bahasa jepang,"['bantu', 'tulis', 'baca', 'bahasa', 'jepang']",9,positive
EXCELLENT THANKS FOR THUS APLICATION ITS SO MEKA NOW ABOUT JAPAN😊😀😊😀😊😀😊😊😀😊😀😊😀😊😀😊,EXCELLENT THANKS FOR THUS APLICATION ITS SO MEKA NOW ABOUT JAPAN,excellent thanks for thus aplication its so meka now about japan,excellent thanks for thus aplication its so meka now about japan,excellent terima kasih for thus aplication its so meka now about japan,"['excellent', 'terima', 'kasih', 'for', 'thus', 'aplication', 'its', 'so', 'meka', 'now', 'about', 'japan']","['excellent', 'terima', 'kasih', 'for', 'thus', 'aplication', 'its', 'so', 'meka', 'now', 'about', 'japan']","['excellent', 'terima', 'kasih', 'thus', 'aplication', 'meka', 'japan']",excellent terima kasih thus aplication meka japan,excellent terima kasih thus aplication meka japan,"['excellent', 'terima', 'kasih', 'thus', 'aplication', 'meka', 'japan']",3,positive
"Please add Indonesian language, admin",Please add Indonesian language admin,please add indonesian language admin,please add indonesian language admin,please add indonesian language admin,"['please', 'add', 'indonesian', 'language', 'admin']","['please', 'add', 'indonesian', 'language', 'admin']","['please', 'add', 'indonesian', 'language', 'admin']",please add indonesian language admin,please add indonesian language admin,"['please', 'add', 'indonesian', 'language', 'admin']",3,positive
Yup yup! Daebak! Sugoi! Cool! Bagus!,Yup yup Daebak Sugoi Cool Bagus,yup yup daebak sugoi cool bagus,yup yup daebak sugoi cool bagus,iya iya daebak sugoi cool bagus,"['iya', 'iya', 'daebak', 'sugoi', 'cool', 'bagus']","['iya', 'iya', 'daebak', 'sugoi', 'cool', 'bagus']","['daebak', 'sugoi', 'cool', 'bagus']",daebak sugoi cool bagus,daebak sugoi cool bagus,"['daebak', 'sugoi', 'cool', 'bagus']",6,positive
Recomended from my friends,Recomended from my friends,recomended from my friends,recomended from my friends,recomended from my friends,"['recomended', 'from', 'my', 'friends']","['recomended', 'from', 'my', 'friends']","['recomended', 'friends']",recomended friends,recomended friends,"['recomended', 'friends']",3,positive
Nyoba dulu ah,Nyoba dulu ah,nyoba dulu ah,nyoba dulu ah,nyoba dulu ah,"['nyoba', 'dulu', 'ah']","['nyoba', 'dulu', 'ah']","['nyoba', 'ah']",nyoba ah,nyoba ah,"['nyoba', 'ah']",0,neutral
Kalo mau belajar bahasa Jepang belajar inggris dulu kontol,Kalo mau belajar bahasa Jepang belajar inggris dulu kontol,kalo mau belajar bahasa jepang belajar inggris dulu kontol,kalo mau belajar bahasa jepang belajar inggris dulu kontol,kalau mau belajar bahasa jepang belajar inggris dulu kontol,"['kalau', 'mau', 'belajar', 'bahasa', 'jepang', 'belajar', 'inggris', 'dulu', 'kontol']","['kalau', 'mau', 'belajar', 'bahasa', 'jepang', 'belajar', 'inggris', 'dulu', 'kontol']","['belajar', 'bahasa', 'jepang', 'belajar', 'inggris', 'kontol']",belajar bahasa jepang belajar inggris kontol,ajar bahasa jepang ajar inggris kontol,"['ajar', 'bahasa', 'jepang', 'ajar', 'inggris', 'kontol']",15,positive
Mohon bisa DOWNLOAD nih APP ;(,Mohon bisa DOWNLOAD nih APP,mohon bisa download nih app,mohon bisa download nih app,mohon bisa download ini app,"['mohon', 'bisa', 'download', 'ini', 'app']","['mohon', 'bisa', 'download', 'ini', 'app']","['mohon', 'download', 'app']",mohon download app,mohon download app,"['mohon', 'download', 'app']",-2,negative
"Thank you, I reach N3",Thank you I reach N,thank you i reach n,thank you i reach n,thank you i reach dan,"['thank', 'you', 'i', 'reach', 'dan']","['thank', 'you', 'i', 'reach', 'dan']","['thank', 'reach']",thank reach,thank reach,"['thank', 'reach']",4,positive
i like it ^_^,i like it,i like it,i like it,i like it,"['i', 'like', 'it']","['i', 'like', 'it']",['like'],like,like,['like'],0,neutral
Indonesia pleaseee 🙏,Indonesia pleaseee,indonesia pleaseee,indonesia pleaseee,indonesia pleaseee,"['indonesia', 'pleaseee']","['indonesia', 'pleaseee']","['indonesia', 'pleaseee']",indonesia pleaseee,indonesia pleaseee,"['indonesia', 'pleaseee']",0,neutral
mudah mudahan App ini buat saya pintar..,mudah mudahan App ini buat saya pintar,mudah mudahan app ini buat saya pintar,mudah mudahan app ini buat saya pintar,mudah mudahan app ini buat saya pintar,"['mudah', 'mudahan', 'app', 'ini', 'buat', 'saya', 'pintar']","['mudah', 'mudahan', 'app', 'ini', 'buat', 'saya', 'pintar']","['mudah', 'mudahan', 'app', 'pintar']",mudah mudahan app pintar,mudah mudah app pintar,"['mudah', 'mudah', 'app', 'pintar']",2,positive
Ada ROMAJI Gak Sih?,Ada ROMAJI Gak Sih,ada romaji gak sih,ada romaji gak sih,ada romaji tidak sih,"['ada', 'romaji', 'tidak', 'sih']","['ada', 'romaji', 'tidak', 'sih']",['romaji'],romaji,romaji,['romaji'],0,neutral
Kereb bantu blajar saya,Kereb bantu blajar saya,kereb bantu blajar saya,kereb bantu blajar saya,kereb bantu blajar saya,"['kereb', 'bantu', 'blajar', 'saya']","['kereb', 'bantu', 'blajar', 'saya']","['kereb', 'bantu', 'blajar']",kereb bantu blajar,kereb bantu blajar,"['kereb', 'bantu', 'blajar']",4,positive
"indonesia language, please!!!🙏🙏🙏",indonesia language please,indonesia language please,indonesia language please,indonesia language please,"['indonesia', 'language', 'please']","['indonesia', 'language', 'please']","['indonesia', 'language', 'please']",indonesia language please,indonesia language please,"['indonesia', 'language', 'please']",3,positive
igot ten wet get hot,igot ten wet get hot,igot ten wet get hot,igot ten wet get hot,igot ten wet get hot,"['igot', 'ten', 'wet', 'get', 'hot']","['igot', 'ten', 'wet', 'get', 'hot']","['igot', 'ten', 'wet', 'get', 'hot']",igot ten wet get hot,igot ten wet get hot,"['igot', 'ten', 'wet', 'get', 'hot']",4,positive
Kanji nya lengkap dan muda dicari,Kanji nya lengkap dan muda dicari,kanji nya lengkap dan muda dicari,kanji nya lengkap dan muda dicari,kanji nya lengkap dan muda dicari,"['kanji', 'nya', 'lengkap', 'dan', 'muda', 'dicari']","['kanji', 'nya', 'lengkap', 'dan', 'muda', 'dicari']","['kanji', 'lengkap', 'muda', 'dicari']",kanji lengkap muda dicari,kanji lengkap muda cari,"['kanji', 'lengkap', 'muda', 'cari']",11,positive
sangat bagus untuk mengingat huruf jepang,sangat bagus untuk mengingat huruf jepang,sangat bagus untuk mengingat huruf jepang,sangat bagus untuk mengingat huruf jepang,sangat bagus untuk mengingat huruf jepang,"['sangat', 'bagus', 'untuk', 'mengingat', 'huruf', 'jepang']","['sangat', 'bagus', 'untuk', 'mengingat', 'huruf', 'jepang']","['bagus', 'huruf', 'jepang']",bagus huruf jepang,bagus huruf jepang,"['bagus', 'huruf', 'jepang']",4,positive
arigatou gozaimasu google play store,arigatou gozaimasu google play store,arigatou gozaimasu google play store,arigatou gozaimasu google play store,arigatou gozaimasu google play store,"['arigatou', 'gozaimasu', 'google', 'play', 'store']","['terima kasih', 'gozaimasu', 'google', 'play', 'store']","['terima kasih', 'gozaimasu', 'google', 'play', 'store']",terima kasih gozaimasu google play store,terima kasih gozaimasu google play store,"['terima', 'kasih', 'gozaimasu', 'google', 'play', 'store']",3,positive
Ngueten pun(y),Ngueten puny,ngueten puny,ngueten puny,ngueten puny,"['ngueten', 'puny']","['ngueten', 'puny']","['ngueten', 'puny']",ngueten puny,ngueten puny,"['ngueten', 'puny']",0,neutral
Benkyo yg asyiiiik....,Benkyo yg asyiiiik,benkyo yg asyiiiik,benkyo yg asyiiiik,benkyo yang asyiiiik,"['benkyo', 'yang', 'asyiiiik']","['benkyo', 'yang', 'asyiiiik']","['benkyo', 'asyiiiik']",benkyo asyiiiik,benkyo asyiiiik,"['benkyo', 'asyiiiik']",0,neutral
I love this app.,I love this app,i love this app,i love this app,i cinta this app,"['i', 'cinta', 'this', 'app']","['i', 'cinta', 'this', 'app']","['cinta', 'app']",cinta app,cinta app,"['cinta', 'app']",1,positive
Please translate to indonesian ..,Please translate to indonesian,please translate to indonesian,please translate to indonesian,please translate to indonesian,"['please', 'translate', 'to', 'indonesian']","['please', 'translate', 'to', 'indonesian']","['please', 'translate', 'indonesian']",please translate indonesian,please translate indonesian,"['please', 'translate', 'indonesian']",3,positive
Like,Like,like,like,like,['like'],['like'],['like'],like,like,['like'],0,neutral
Lumayanlah,Lumayanlah,lumayanlah,lumayanlah,lumayanlah,['lumayanlah'],['lumayanlah'],['lumayanlah'],lumayanlah,lumayan,['lumayan'],2,positive
Menarik juga,Menarik juga,menarik juga,menarik juga,menarik juga,"['menarik', 'juga']","['menarik', 'juga']",['menarik'],menarik,tarik,['tarik'],2,positive
Thaks,Thaks,thaks,thaks,thaks,['thaks'],['thaks'],['thaks'],thaks,thaks,['thaks'],0,neutral
Please add Indonesian to this application,Please add Indonesian to this application,please add indonesian to this application,please add indonesian to this application,please add indonesian to this application,"['please', 'add', 'indonesian', 'to', 'this', 'application']","['please', 'add', 'indonesian', 'to', 'this', 'application']","['please', 'add', 'indonesian', 'application']",please add indonesian application,please add indonesian application,"['please', 'add', 'indonesian', 'application']",3,positive
Ini lebih bagus dari produk lainnya,Ini lebih bagus dari produk lainnya,ini lebih bagus dari produk lainnya,ini lebih bagus dari produk lainnya,ini lebih bagus dari produk lainnya,"['ini', 'lebih', 'bagus', 'dari', 'produk', 'lainnya']","['ini', 'lebih', 'bagus', 'dari', 'produk', 'lainnya']","['bagus', 'produk']",bagus produk,bagus produk,"['bagus', 'produk']",7,positive
Àku suka tulisan jepang,ku suka tulisan jepang,ku suka tulisan jepang,ku suka tulisan jepang,ku suka tulisan jepang,"['ku', 'suka', 'tulisan', 'jepang']","['ku', 'suka', 'tulisan', 'jepang']","['suka', 'tulisan', 'jepang']",suka tulisan jepang,suka tulis jepang,"['suka', 'tulis', 'jepang']",1,positive
membantu menghafal baca kanji,membantu menghafal baca kanji,membantu menghafal baca kanji,membantu menghafal baca kanji,membantu menghafal baca kanji,"['membantu', 'menghafal', 'baca', 'kanji']","['membantu', 'menghafal', 'baca', 'kanji']","['membantu', 'menghafal', 'baca', 'kanji']",membantu menghafal baca kanji,bantu hafal baca kanji,"['bantu', 'hafal', 'baca', 'kanji']",8,positive
Jadi bisa belajar lebih,Jadi bisa belajar lebih,jadi bisa belajar lebih,jadi bisa belajar lebih,jadi bisa belajar lebih,"['jadi', 'bisa', 'belajar', 'lebih']","['jadi', 'bisa', 'belajar', 'lebih']",['belajar'],belajar,ajar,['ajar'],3,positive
Bagus buat media belajar,Bagus buat media belajar,bagus buat media belajar,bagus buat media belajar,bagus buat media belajar,"['bagus', 'buat', 'media', 'belajar']","['bagus', 'buat', 'media', 'belajar']","['bagus', 'media', 'belajar']",bagus media belajar,bagus media ajar,"['bagus', 'media', 'ajar']",7,positive
aplikasi bagus,aplikasi bagus,aplikasi bagus,aplikasi bagus,aplikasi bagus,"['aplikasi', 'bagus']","['aplikasi', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus,aplikasi bagus,"['aplikasi', 'bagus']",8,positive
Okelah lumayan,Okelah lumayan,okelah lumayan,okelah lumayan,okelah lumayan,"['okelah', 'lumayan']","['okelah', 'lumayan']","['okelah', 'lumayan']",okelah lumayan,oke lumayan,"['oke', 'lumayan']",4,positive
Sugoi ne,Sugoi ne,sugoi ne,sugoi ne,sugoi ini,"['sugoi', 'ini']","['sugoi', 'ini']",['sugoi'],sugoi,sugoi,['sugoi'],0,neutral
bacot!!,bacot,bacot,bacot,banyak bicara,"['banyak', 'bicara']","['banyak', 'bicara']",['bicara'],bicara,bicara,['bicara'],0,neutral
Very good..,Very good,very good,very good,very bagus,"['very', 'bagus']","['very', 'bagus']",['bagus'],bagus,bagus,['bagus'],4,positive
Waaa..sugoi,Waaasugoi,waaasugoi,waaasugoi,waaasugoi,['waaasugoi'],['waaasugoi'],['waaasugoi'],waaasugoi,waaasugoi,['waaasugoi'],0,neutral
mantabb lahh..,mantabb lahh,mantabb lahh,mantabb lahh,mantabb lahh,"['mantabb', 'lahh']","['mantabb', 'lahh']","['mantabb', 'lahh']",mantabb lahh,mantabb lahh,"['mantabb', 'lahh']",0,neutral
Keren bngt aplikasinya,Keren bngt aplikasinya,keren bngt aplikasinya,keren bngt aplikasinya,keren bngt aplikasinya,"['keren', 'bngt', 'aplikasinya']","['keren', 'bngt', 'aplikasinya']","['keren', 'bngt', 'aplikasinya']",keren bngt aplikasinya,keren bngt aplikasi,"['keren', 'bngt', 'aplikasi']",6,positive
Sangat membantu!!!,Sangat membantu,sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']","['sangat', 'membantu']",['membantu'],membantu,bantu,['bantu'],4,positive
Aku suka 😘,Aku suka,aku suka,aku suka,aku suka,"['aku', 'suka']","['aku', 'suka']",['suka'],suka,suka,['suka'],1,positive
Good..,Good,good,good,bagus,['bagus'],['bagus'],['bagus'],bagus,bagus,['bagus'],4,positive
"Simple, untuk belajar",Simple untuk belajar,simple untuk belajar,simple untuk belajar,simple untuk belajar,"['simple', 'untuk', 'belajar']","['simple', 'untuk', 'belajar']","['simple', 'belajar']",simple belajar,simple ajar,"['simple', 'ajar']",5,positive
Best learn Japanese,Best learn Japanese,best learn japanese,best learn japanese,best learn japanese,"['best', 'learn', 'japanese']","['best', 'learn', 'japanese']","['best', 'learn', 'japanese']",best learn japanese,best learn japanese,"['best', 'learn', 'japanese']",0,neutral
Hountoni arigato obenkyo,Hountoni arigato obenkyo,hountoni arigato obenkyo,hountoni arigato obenkyo,hountoni arigato obenkyo,"['hountoni', 'arigato', 'obenkyo']","['hountoni', 'terima kasih', 'obenkyo']","['hountoni', 'terima kasih', 'obenkyo']",hountoni terima kasih obenkyo,hountoni terima kasih obenkyo,"['hountoni', 'terima', 'kasih', 'obenkyo']",3,positive
Arigatou gozaimashita desu,Arigatou gozaimashita desu,arigatou gozaimashita desu,arigatou gozaimashita desu,arigatou gozaimashita desu,"['arigatou', 'gozaimashita', 'desu']","['terima kasih', 'gozaimashita', 'desu']","['terima kasih', 'gozaimashita', 'desu']",terima kasih gozaimashita desu,terima kasih gozaimashita desu,"['terima', 'kasih', 'gozaimashita', 'desu']",3,positive
Coba dulu dah,Coba dulu dah,coba dulu dah,coba dulu dah,coba dulu deh,"['coba', 'dulu', 'deh']","['coba', 'dulu', 'deh']","['coba', 'deh']",coba deh,coba deh,"['coba', 'deh']",1,positive
Fokus belajar dulu,Fokus belajar dulu,fokus belajar dulu,fokus belajar dulu,fokus belajar dulu,"['fokus', 'belajar', 'dulu']","['fokus', 'belajar', 'dulu']","['fokus', 'belajar']",fokus belajar,fokus ajar,"['fokus', 'ajar']",5,positive
H bagus aplikasi ini,H bagus aplikasi ini,h bagus aplikasi ini,h bagus aplikasi ini,h bagus aplikasi ini,"['h', 'bagus', 'aplikasi', 'ini']","['h', 'bagus', 'aplikasi', 'ini']","['h', 'bagus', 'aplikasi']",h bagus aplikasi,h bagus aplikasi,"['h', 'bagus', 'aplikasi']",8,positive
Au ah gelap,Au ah gelap,au ah gelap,au ah gelap,au ah gelap,"['au', 'ah', 'gelap']","['au', 'ah', 'gelap']","['au', 'ah', 'gelap']",au ah gelap,au ah gelap,"['au', 'ah', 'gelap']",4,positive
Jelek,Jelek,jelek,jelek,jelek,['jelek'],['jelek'],['jelek'],jelek,jelek,['jelek'],-3,negative
Shie shie ni,Shie shie ni,shie shie ni,shie shie ni,shie shie ini,"['shie', 'shie', 'ini']","['shie', 'shie', 'ini']","['shie', 'shie']",shie shie,shie shie,"['shie', 'shie']",0,neutral
Arigatogozaimasu,Arigatogozaimasu,arigatogozaimasu,arigatogozaimasu,arigatogozaimasu,['arigatogozaimasu'],['arigatogozaimasu'],['arigatogozaimasu'],arigatogozaimasu,arigatogozaimasu,['arigatogozaimasu'],0,neutral
Kelazzzz,Kelazzzz,kelazzzz,kelazzzz,kelazzzz,['kelazzzz'],['kelazzzz'],['kelazzzz'],kelazzzz,kelazzzz,['kelazzzz'],0,neutral
Vroh,Vroh,vroh,vroh,vroh,['vroh'],['vroh'],['vroh'],vroh,vroh,['vroh'],0,neutral
Subarashii,Subarashii,subarashii,subarashii,subarashii,['subarashii'],['subarashii'],['subarashii'],subarashii,subarashii,['subarashii'],0,neutral
ggoo,ggoo,ggoo,ggoo,ggoo,['ggoo'],['ggoo'],['ggoo'],ggoo,ggoo,['ggoo'],0,neutral
awesome,awesome,awesome,awesome,awesome,['awesome'],['awesome'],['awesome'],awesome,awesome,['awesome'],0,neutral
Kawai,Kawai,kawai,kawai,kawai,['kawai'],['kawai'],['kawai'],kawai,kawai,['kawai'],0,neutral
GOOD,GOOD,good,good,bagus,['bagus'],['bagus'],['bagus'],bagus,bagus,['bagus'],4,positive
Cooollll,Cooollll,cooollll,cooollll,cooollll,['cooollll'],['cooollll'],['cooollll'],cooollll,cooollll,['cooollll'],0,neutral
naisu,naisu,naisu,naisu,naisu,['naisu'],['naisu'],['naisu'],naisu,naisu,['naisu'],0,neutral
Best of the best,Best of the best,best of the best,best of the best,best of the best,"['best', 'of', 'the', 'best']","['best', 'of', 'the', 'best']","['best', 'best']",best best,best best,"['best', 'best']",0,neutral
Seneeeng,Seneeeng,seneeeng,seneeeng,seneeeng,['seneeeng'],['seneeeng'],['seneeeng'],seneeeng,seneeeng,['seneeeng'],0,neutral
Mantap👍,Mantap,mantap,mantap,mantap,['mantap'],['mantap'],['mantap'],mantap,mantap,['mantap'],2,positive
Thank you^^,Thank you,thank you,thank you,thank you,"['thank', 'you']","['thank', 'you']",['thank'],thank,thank,['thank'],4,positive
Istimewa.,Istimewa,istimewa,istimewa,istimewa,['istimewa'],['istimewa'],['istimewa'],istimewa,istimewa,['istimewa'],0,neutral
Hihihi ..,Hihihi,hihihi,hihihi,hihihi,['hihihi'],['hihihi'],['hihihi'],hihihi,hihihi,['hihihi'],0,neutral
Bgus😍,Bgus,bgus,bgus,bgus,['bgus'],['bgus'],['bgus'],bgus,bgus,['bgus'],0,neutral
sangat membantu 👍👍👍👍👍,sangat membantu,sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']","['sangat', 'membantu']",['membantu'],membantu,bantu,['bantu'],4,positive
MANTAP JIWA,MANTAP JIWA,mantap jiwa,mantap jiwa,mantap jiwa,"['mantap', 'jiwa']","['mantap', 'jiwa']","['mantap', 'jiwa']",mantap jiwa,mantap jiwa,"['mantap', 'jiwa']",2,positive
sukak banget,sukak banget,sukak banget,sukak banget,sukak banget,"['sukak', 'banget']","['sukak', 'banget']","['sukak', 'banget']",sukak banget,sukak banget,"['sukak', 'banget']",1,positive
mantappp abis,mantappp abis,mantappp abis,mantappp abis,mantappp habis,"['mantappp', 'habis']","['mantappp', 'habis']","['mantappp', 'habis']",mantappp habis,mantappp habis,"['mantappp', 'habis']",3,positive
I love kanji,I love kanji,i love kanji,i love kanji,i cinta kanji,"['i', 'cinta', 'kanji']","['i', 'cinta', 'kanji']","['cinta', 'kanji']",cinta kanji,cinta kanji,"['cinta', 'kanji']",4,positive
double great,double great,double great,double great,double great,"['double', 'great']","['double', 'great']","['double', 'great']",double great,double great,"['double', 'great']",3,positive
Good Aplikasi,Good Aplikasi,good aplikasi,good aplikasi,bagus aplikasi,"['bagus', 'aplikasi']","['bagus', 'aplikasi']","['bagus', 'aplikasi']",bagus aplikasi,bagus aplikasi,"['bagus', 'aplikasi']",8,positive
Ini sangat membantu,Ini sangat membantu,ini sangat membantu,ini sangat membantu,ini sangat membantu,"['ini', 'sangat', 'membantu']","['ini', 'sangat', 'membantu']",['membantu'],membantu,bantu,['bantu'],4,positive
Suteki desu,Suteki desu,suteki desu,suteki desu,suteki desu,"['suteki', 'desu']","['suteki', 'desu']","['suteki', 'desu']",suteki desu,suteki desu,"['suteki', 'desu']",0,neutral
mudah dipelajari,mudah dipelajari,mudah dipelajari,mudah dipelajari,mudah dipelajari,"['mudah', 'dipelajari']","['mudah', 'dipelajari']","['mudah', 'dipelajari']",mudah dipelajari,mudah ajar,"['mudah', 'ajar']",4,positive
arigato gozaimasu,arigato gozaimasu,arigato gozaimasu,arigato gozaimasu,arigato gozaimasu,"['arigato', 'gozaimasu']","['terima kasih', 'gozaimasu']","['terima kasih', 'gozaimasu']",terima kasih gozaimasu,terima kasih gozaimasu,"['terima', 'kasih', 'gozaimasu']",3,positive
Dan mudah di gunakan,Dan mudah di gunakan,dan mudah di gunakan,dan mudah di gunakan,dan mudah di gunakan,"['dan', 'mudah', 'di', 'gunakan']","['dan', 'mudah', 'di', 'gunakan']",['mudah'],mudah,mudah,['mudah'],1,positive
Tapi kanjinya kurang,Tapi kanjinya kurang,tapi kanjinya kurang,kanjinya kurang,kanjinya kurang,"['kanjinya', 'kurang']","['kanjinya', 'kurang']",['kanjinya'],kanjinya,kanji,['kanji'],3,positive
good education,good education,good education,good education,bagus education,"['bagus', 'education']","['bagus', 'education']","['bagus', 'education']",bagus education,bagus education,"['bagus', 'education']",4,positive
Arigatou gozaimasu,Arigatou gozaimasu,arigatou gozaimasu,arigatou gozaimasu,arigatou gozaimasu,"['arigatou', 'gozaimasu']","['terima kasih', 'gozaimasu']","['terima kasih', 'gozaimasu']",terima kasih gozaimasu,terima kasih gozaimasu,"['terima', 'kasih', 'gozaimasu']",3,positive
Arigatou obenkyo,Arigatou obenkyo,arigatou obenkyo,arigatou obenkyo,arigatou obenkyo,"['arigatou', 'obenkyo']","['terima kasih', 'obenkyo']","['terima kasih', 'obenkyo']",terima kasih obenkyo,terima kasih obenkyo,"['terima', 'kasih', 'obenkyo']",3,positive
Terima kasih,Terima kasih,terima kasih,terima kasih,terima kasih,"['terima', 'kasih']","['terima', 'kasih']","['terima', 'kasih']",terima kasih,terima kasih,"['terima', 'kasih']",3,positive
Bissmilah belajar,Bissmilah belajar,bissmilah belajar,bissmilah belajar,bissmilah belajar,"['bissmilah', 'belajar']","['bissmilah', 'belajar']","['bissmilah', 'belajar']",bissmilah belajar,bissmilah ajar,"['bissmilah', 'ajar']",3,positive
Mudah digunakan,Mudah digunakan,mudah digunakan,mudah digunakan,mudah digunakan,"['mudah', 'digunakan']","['mudah', 'digunakan']",['mudah'],mudah,mudah,['mudah'],1,positive
Bahasa japan,Bahasa japan,bahasa japan,bahasa japan,bahasa japan,"['bahasa', 'japan']","['bahasa', 'japan']","['bahasa', 'japan']",bahasa japan,bahasa japan,"['bahasa', 'japan']",4,positive
Good 😙😙😙😙😙😙,Good,good,good,bagus,['bagus'],['bagus'],['bagus'],bagus,bagus,['bagus'],4,positive
Sugoi...,Sugoi,sugoi,sugoi,sugoi,['sugoi'],['sugoi'],['sugoi'],sugoi,sugoi,['sugoi'],0,neutral
"Aplikasinya sangat bagus. Dari semua aplikasi yang pernah saya pakai, ini terbaik sih. Hanya saja, mohon diperbaiki aplikasinya, soalnya saya mau beli premium ga bisa2 karena loading terus. tolong segera diperbaiki yaa",Aplikasinya sangat bagus Dari semua aplikasi yang pernah saya pakai ini terbaik sih Hanya saja mohon diperbaiki aplikasinya soalnya saya mau beli premium ga bisa karena loading terus tolong segera diperbaiki yaa,aplikasinya sangat bagus dari semua aplikasi yang pernah saya pakai ini terbaik sih hanya saja mohon diperbaiki aplikasinya soalnya saya mau beli premium ga bisa karena loading terus tolong segera diperbaiki yaa,aplikasinya sangat bagus dari semua aplikasi yang pernah saya pakai ini terbaik sih hanya saja mohon diperbaiki aplikasinya soalnya saya mau beli premium ga bisa karena loading terus tolong segera diperbaiki yaa,aplikasinya sangat bagus dari semua aplikasi yang pernah saya pakai ini terbaik sih hanya saja mohon diperbaiki aplikasinya soalnya saya mau beli premium tidak bisa karena loading terus tolong segera diperbaiki yaa,"['aplikasinya', 'sangat', 'bagus', 'dari', 'semua', 'aplikasi', 'yang', 'pernah', 'saya', 'pakai', 'ini', 'terbaik', 'sih', 'hanya', 'saja', 'mohon', 'diperbaiki', 'aplikasinya', 'soalnya', 'saya', 'mau', 'beli', 'premium', 'tidak', 'bisa', 'karena', 'loading', 'terus', 'tolong', 'segera', 'diperbaiki', 'yaa']","['aplikasinya', 'sangat', 'bagus', 'dari', 'semua', 'aplikasi', 'yang', 'pernah', 'saya', 'pakai', 'ini', 'terbaik', 'sih', 'hanya', 'saja', 'mohon', 'diperbaiki', 'aplikasinya', 'soalnya', 'saya', 'mau', 'beli', 'premium', 'tidak', 'bisa', 'karena', 'loading', 'terus', 'tolong', 'segera', 'diperbaiki', 'yaa']","['aplikasinya', 'bagus', 'aplikasi', 'pakai', 'terbaik', 'mohon', 'diperbaiki', 'aplikasinya', 'beli', 'premium', 'loading', 'tolong', 'diperbaiki']",aplikasinya bagus aplikasi pakai terbaik mohon diperbaiki aplikasinya beli premium loading tolong diperbaiki,aplikasi bagus aplikasi pakai baik mohon baik aplikasi beli premium loading tolong baik,"['aplikasi', 'bagus', 'aplikasi', 'pakai', 'baik', 'mohon', 'baik', 'aplikasi', 'beli', 'premium', 'loading', 'tolong', 'baik']",20,positive
