Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed,text_final_stemmed_tokenized,polarity_score,polarity
sangat bagus buat belajar mandiri,sangat bagus buat belajar mandiri,sangat bagus buat belajar mandiri,sangat bagus buat belajar mandiri,sangat bagus buat belajar mandiri,"['sangat', 'bagus', 'buat', 'belajar', 'mandiri']","['sangat', 'bagus', 'buat', 'belajar', 'mandiri']","['bagus', 'belajar', 'mandiri']",bagus belajar mandiri,bagus ajar mandiri,"['bagus', 'ajar', 'mandiri']",13,positive
Mazii bagus tlog di betulin dong updet setiap hari mb 200mb/500mb setiap hari diupedetin semunya terus mengalah kan ruang guru dlll Untuk mazii klo udah sampi 100mb Updetaan ny dibuka lowongan kerja dibutuhkan 1000org kerja di jepang klo udah tembus 44 negara semunya kerja di eropa atau diasia dan amerika di bingan org jepang,Mazii bagus tlog di betulin dong updet setiap hari mb mbmb setiap hari diupedetin semunya terus mengalah kan ruang guru dlll Untuk mazii klo udah sampi mb Updetaan ny dibuka lowongan kerja dibutuhkan org kerja di jepang klo udah tembus  negara semunya kerja di eropa atau diasia dan amerika di bingan org jepang,mazii bagus tlog di betulin dong updet setiap hari mb mbmb setiap hari diupedetin semunya terus mengalah kan ruang guru dlll untuk mazii klo udah sampi mb updetaan ny dibuka lowongan kerja dibutuhkan org kerja di jepang klo udah tembus  negara semunya kerja di eropa atau diasia dan amerika di bingan org jepang,mazii bagus tlog di betulin dong updet setiap hari mb mbmb setiap hari diupedetin semunya terus mengalah kan ruang guru dlll untuk mazii klo udah sampi mb updetaan ny dibuka lowongan kerja dibutuhkan org kerja di jepang klo udah tembus  negara semunya kerja di eropa atau diasia dan amerika di bingan org jepang,mazii bagus tlog di betulin dong updet setiap hari mbak mbmb setiap hari diupedetin semunya terus mengalah kan ruang guru dlll untuk mazii kalau sudah sampi mbak updetaan ny dibuka lowongan kerja dibutuhkan orang kerja di jepang kalau sudah tembus negara semunya kerja di eropa atau diasia dan amerika di bingan orang jepang,"['mazii', 'bagus', 'tlog', 'di', 'betulin', 'dong', 'updet', 'setiap', 'hari', 'mbak', 'mbmb', 'setiap', 'hari', 'diupedetin', 'semunya', 'terus', 'mengalah', 'kan', 'ruang', 'guru', 'dlll', 'untuk', 'mazii', 'kalau', 'sudah', 'sampi', 'mbak', 'updetaan', 'ny', 'dibuka', 'lowongan', 'kerja', 'dibutuhkan', 'orang', 'kerja', 'di', 'jepang', 'kalau', 'sudah', 'tembus', 'negara', 'semunya', 'kerja', 'di', 'eropa', 'atau', 'diasia', 'dan', 'amerika', 'di', 'bingan', 'orang', 'jepang']","['mazii', 'bagus', 'tlog', 'di', 'betulin', 'dong', 'updet', 'setiap', 'hari', 'mbak', 'mbmb', 'setiap', 'hari', 'diupedetin', 'semunya', 'terus', 'mengalah', 'kan', 'ruang', 'guru', 'dlll', 'untuk', 'mazii', 'kalau', 'sudah', 'sampi', 'mbak', 'updetaan', 'ny', 'dibuka', 'lowongan', 'kerja', 'dibutuhkan', 'orang', 'kerja', 'di', 'jepang', 'kalau', 'sudah', 'tembus', 'negara', 'semunya', 'kerja', 'di', 'eropa', 'atau', 'diasia', 'dan', 'amerika', 'di', 'bingan', 'orang', 'jepang']","['mazii', 'bagus', 'tlog', 'betulin', 'updet', 'mbak', 'mbmb', 'diupedetin', 'semunya', 'mengalah', 'ruang', 'guru', 'dlll', 'mazii', 'sampi', 'mbak', 'updetaan', 'ny', 'dibuka', 'lowongan', 'kerja', 'dibutuhkan', 'orang', 'kerja', 'jepang', 'tembus', 'negara', 'semunya', 'kerja', 'eropa', 'diasia', 'amerika', 'bingan', 'orang', 'jepang']",mazii bagus tlog betulin updet mbak mbmb diupedetin semunya mengalah ruang guru dlll mazii sampi mbak updetaan ny dibuka lowongan kerja dibutuhkan orang kerja jepang tembus negara semunya kerja eropa diasia amerika bingan orang jepang,mazi bagus tlog betulin updet mbak mbmb diupedetin semu kalah ruang guru dlll mazi sampi mbak updetaan ny buka lowong kerja butuh orang kerja jepang tembus negara semu kerja eropa diasia amerika bingan orang jepang,"['mazi', 'bagus', 'tlog', 'betulin', 'updet', 'mbak', 'mbmb', 'diupedetin', 'semu', 'kalah', 'ruang', 'guru', 'dlll', 'mazi', 'sampi', 'mbak', 'updetaan', 'ny', 'buka', 'lowong', 'kerja', 'butuh', 'orang', 'kerja', 'jepang', 'tembus', 'negara', 'semu', 'kerja', 'eropa', 'diasia', 'amerika', 'bingan', 'orang', 'jepang']",42,positive
Kenapa tidak bisa install di google pixel yaa:'((,Kenapa tidak bisa install di google pixel yaa,kenapa tidak bisa install di google pixel yaa,kenapa tidak bisa install di google pixel yaa,kenapa tidak bisa install di google pixel yaa,"['kenapa', 'tidak', 'bisa', 'install', 'di', 'google', 'pixel', 'yaa']","['kenapa', 'tidak', 'bisa', 'install', 'di', 'google', 'pixel', 'yaa']","['install', 'google', 'pixel']",install google pixel,install google pixel,"['install', 'google', 'pixel']",0,neutral
cukup bikin pusing dan mantap menantang pikiran,cukup bikin pusing dan mantap menantang pikiran,cukup bikin pusing dan mantap menantang pikiran,cukup bikin pusing dan mantap menantang pikiran,cukup buat pusing dan mantap menantang pikiran,"['cukup', 'buat', 'pusing', 'dan', 'mantap', 'menantang', 'pikiran']","['cukup', 'buat', 'pusing', 'dan', 'mantap', 'menantang', 'pikiran']","['pusing', 'mantap', 'menantang', 'pikiran']",pusing mantap menantang pikiran,pusing mantap tantang pikir,"['pusing', 'mantap', 'tantang', 'pikir']",16,positive
sangat membantu pengetahuan untuk belajar,sangat membantu pengetahuan untuk belajar,sangat membantu pengetahuan untuk belajar,sangat membantu pengetahuan untuk belajar,sangat membantu pengetahuan untuk belajar,"['sangat', 'membantu', 'pengetahuan', 'untuk', 'belajar']","['sangat', 'membantu', 'pengetahuan', 'untuk', 'belajar']","['membantu', 'pengetahuan', 'belajar']",membantu pengetahuan belajar,bantu tahu ajar,"['bantu', 'tahu', 'ajar']",19,positive
sangat membantu buat yg baru belajar,sangat membantu buat yg baru belajar,sangat membantu buat yg baru belajar,sangat membantu buat yg baru belajar,sangat membantu buat yang baru belajar,"['sangat', 'membantu', 'buat', 'yang', 'baru', 'belajar']","['sangat', 'membantu', 'buat', 'yang', 'baru', 'belajar']","['membantu', 'belajar']",membantu belajar,bantu ajar,"['bantu', 'ajar']",11,positive
sangat bagus sih tpi tambahin Yg romaji aja biar seru☺️,sangat bagus sih tpi tambahin Yg romaji aja biar seru,sangat bagus sih tpi tambahin yg romaji aja biar seru,sangat bagus sih tpi tambahin yg romaji aja biar seru,sangat bagus sih tapi tambahin yang romaji saja biar seru,"['sangat', 'bagus', 'sih', 'tapi', 'tambahin', 'yang', 'romaji', 'saja', 'biar', 'seru']","['sangat', 'bagus', 'sih', 'tapi', 'tambahin', 'yang', 'romaji', 'saja', 'biar', 'seru']","['bagus', 'tambahin', 'romaji', 'biar', 'seru']",bagus tambahin romaji biar seru,bagus tambahin romaji biar seru,"['bagus', 'tambahin', 'romaji', 'biar', 'seru']",20,positive
semoga pembelajarannya bisa bermanfaat👍🏻👍🏻,semoga pembelajarannya bisa bermanfaat,semoga pembelajarannya bisa bermanfaat,semoga pembelajarannya bisa bermanfaat,semoga pembelajarannya bisa bermanfaat,"['semoga', 'pembelajarannya', 'bisa', 'bermanfaat']","['semoga', 'pembelajarannya', 'bisa', 'bermanfaat']","['semoga', 'pembelajarannya', 'bermanfaat']",semoga pembelajarannya bermanfaat,moga ajar manfaat,"['moga', 'ajar', 'manfaat']",10,positive
aplikasi sangat membantu saya dalam berbahasa jepang😁,aplikasi sangat membantu saya dalam berbahasa jepang,aplikasi sangat membantu saya dalam berbahasa jepang,aplikasi sangat membantu saya dalam berbahasa jepang,aplikasi sangat membantu saya dalam berbahasa jepang,"['aplikasi', 'sangat', 'membantu', 'saya', 'dalam', 'berbahasa', 'jepang']","['aplikasi', 'sangat', 'membantu', 'saya', 'dalam', 'berbahasa', 'jepang']","['aplikasi', 'membantu', 'berbahasa', 'jepang']",aplikasi membantu berbahasa jepang,aplikasi bantu bahasa jepang,"['aplikasi', 'bantu', 'bahasa', 'jepang']",15,positive
"Mantappujiwa🔥 Sangat membantu sekali dengan keterbatasan kotoba saya selama di Jepang 🥰 Arigatouuuu min, Semangatttt pejuang JLPT N3 !!! 頑張ろ💪",Mantappujiwa Sangat membantu sekali dengan keterbatasan kotoba saya selama di Jepang  Arigatouuuu min Semangatttt pejuang JLPT N  頑張ろ,mantappujiwa sangat membantu sekali dengan keterbatasan kotoba saya selama di jepang  arigatouuuu min semangatttt pejuang jlpt n  頑張ろ,mantappujiwa sangat membantu sekali dengan keterbatasan kotoba saya selama di jepang  arigatouuuu min semangatttt pejuang jlpt n  頑張ろ,mantappujiwa sangat membantu sekali dengan keterbatasan kotoba saya selama di jepang arigatouuuu min semangatttt pejuang jlpt dan 頑張ろ,"['mantappujiwa', 'sangat', 'membantu', 'sekali', 'dengan', 'keterbatasan', 'kotoba', 'saya', 'selama', 'di', 'jepang', 'arigatouuuu', 'min', 'semangatttt', 'pejuang', 'jlpt', 'dan', '頑張ろ']","['mantappujiwa', 'sangat', 'membantu', 'sekali', 'dengan', 'keterbatasan', 'kotoba', 'saya', 'selama', 'di', 'jepang', 'arigatouuuu', 'min', 'semangatttt', 'pejuang', 'jlpt', 'dan', '頑張ろ']","['mantappujiwa', 'membantu', 'keterbatasan', 'kotoba', 'jepang', 'arigatouuuu', 'min', 'semangatttt', 'pejuang', 'jlpt', '頑張ろ']",mantappujiwa membantu keterbatasan kotoba jepang arigatouuuu min semangatttt pejuang jlpt 頑張ろ,mantappujiwa bantu batas kotoba jepang arigatouuuu min semangatttt juang jlpt ,"['mantappujiwa', 'bantu', 'batas', 'kotoba', 'jepang', 'arigatouuuu', 'min', 'semangatttt', 'juang', 'jlpt']",16,positive
sangat bagus sekali dan mudah digunakan,sangat bagus sekali dan mudah digunakan,sangat bagus sekali dan mudah digunakan,sangat bagus sekali dan mudah digunakan,sangat bagus sekali dan mudah digunakan,"['sangat', 'bagus', 'sekali', 'dan', 'mudah', 'digunakan']","['sangat', 'bagus', 'sekali', 'dan', 'mudah', 'digunakan']","['bagus', 'mudah']",bagus mudah,bagus mudah,"['bagus', 'mudah']",11,positive
Semoga lewat apk ini bisa lancar bahasa jepanggggg,Semoga lewat apk ini bisa lancar bahasa jepanggggg,semoga lewat apk ini bisa lancar bahasa jepanggggg,semoga lewat apk ini bisa lancar bahasa jepanggggg,semoga lewat apk ini bisa lancar bahasa jepanggggg,"['semoga', 'lewat', 'apk', 'ini', 'bisa', 'lancar', 'bahasa', 'jepanggggg']","['semoga', 'lewat', 'apk', 'ini', 'bisa', 'lancar', 'bahasa', 'jepanggggg']","['semoga', 'apk', 'lancar', 'bahasa', 'jepanggggg']",semoga apk lancar bahasa jepanggggg,moga apk lancar bahasa jepanggggg,"['moga', 'apk', 'lancar', 'bahasa', 'jepanggggg']",11,positive
siapa yang pergi ke Jepang belajar bahasa Jepang dulu di ini,siapa yang pergi ke Jepang belajar bahasa Jepang dulu di ini,siapa yang pergi ke jepang belajar bahasa jepang dulu di ini,siapa yang pergi ke jepang belajar bahasa jepang dulu di ini,siapa yang pergi ke jepang belajar bahasa jepang dulu di ini,"['siapa', 'yang', 'pergi', 'ke', 'jepang', 'belajar', 'bahasa', 'jepang', 'dulu', 'di', 'ini']","['siapa', 'yang', 'pergi', 'ke', 'jepang', 'belajar', 'bahasa', 'jepang', 'dulu', 'di', 'ini']","['pergi', 'jepang', 'belajar', 'bahasa', 'jepang']",pergi jepang belajar bahasa jepang,pergi jepang ajar bahasa jepang,"['pergi', 'jepang', 'ajar', 'bahasa', 'jepang']",12,positive
apk ini cukup membantu untuk belajar,apk ini cukup membantu untuk belajar,apk ini cukup membantu untuk belajar,apk ini cukup membantu untuk belajar,apk ini cukup membantu untuk belajar,"['apk', 'ini', 'cukup', 'membantu', 'untuk', 'belajar']","['apk', 'ini', 'cukup', 'membantu', 'untuk', 'belajar']","['apk', 'membantu', 'belajar']",apk membantu belajar,apk bantu ajar,"['apk', 'bantu', 'ajar']",11,positive
sangat praktis dan membantu,sangat praktis dan membantu,sangat praktis dan membantu,sangat praktis dan membantu,sangat praktis dan membantu,"['sangat', 'praktis', 'dan', 'membantu']","['sangat', 'praktis', 'dan', 'membantu']","['praktis', 'membantu']",praktis membantu,praktis bantu,"['praktis', 'bantu']",11,positive
semoga belajar otodidak saya bisa brangkat kerja di jepang amiiin,semoga belajar otodidak saya bisa brangkat kerja di jepang amiiin,semoga belajar otodidak saya bisa brangkat kerja di jepang amiiin,semoga belajar otodidak saya bisa brangkat kerja di jepang amiiin,semoga belajar otodidak saya bisa brangkat kerja di jepang amiiin,"['semoga', 'belajar', 'otodidak', 'saya', 'bisa', 'brangkat', 'kerja', 'di', 'jepang', 'amiiin']","['semoga', 'belajar', 'otodidak', 'saya', 'bisa', 'brangkat', 'kerja', 'di', 'jepang', 'amiiin']","['semoga', 'belajar', 'otodidak', 'brangkat', 'kerja', 'jepang', 'amiiin']",semoga belajar otodidak brangkat kerja jepang amiiin,moga ajar otodidak brangkat kerja jepang amiiin,"['moga', 'ajar', 'otodidak', 'brangkat', 'kerja', 'jepang', 'amiiin']",7,positive
aplikasi ini sangan rekomen buat pemula yang ingin beljar bahasa jepang ayo brother download😇,aplikasi ini sangan rekomen buat pemula yang ingin beljar bahasa jepang ayo brother download,aplikasi ini sangan rekomen buat pemula yang ingin beljar bahasa jepang ayo brother download,aplikasi ini sangan rekomen buat pemula yang ingin beljar bahasa jepang ayo brother download,aplikasi ini sangan rekomen buat pemula yang ingin beljar bahasa jepang ayo brother download,"['aplikasi', 'ini', 'sangan', 'rekomen', 'buat', 'pemula', 'yang', 'ingin', 'beljar', 'bahasa', 'jepang', 'ayo', 'brother', 'download']","['aplikasi', 'ini', 'sangan', 'rekomen', 'buat', 'pemula', 'yang', 'ingin', 'beljar', 'bahasa', 'jepang', 'ayo', 'brother', 'download']","['aplikasi', 'sangan', 'rekomen', 'pemula', 'beljar', 'bahasa', 'jepang', 'ayo', 'brother', 'download']",aplikasi sangan rekomen pemula beljar bahasa jepang ayo brother download,aplikasi sangan rekomen mula beljar bahasa jepang ayo brother download,"['aplikasi', 'sangan', 'rekomen', 'mula', 'beljar', 'bahasa', 'jepang', 'ayo', 'brother', 'download']",15,positive
"Apk dongok, mau belajar aja suruh nonton iklan trus, gausa download",Apk dongok mau belajar aja suruh nonton iklan trus gausa download,apk dongok mau belajar aja suruh nonton iklan trus gausa download,apk dongok mau belajar aja suruh nonton iklan trus gausa download,apk dongok mau belajar saja suruh nonton iklan terus gausa download,"['apk', 'dongok', 'mau', 'belajar', 'saja', 'suruh', 'nonton', 'iklan', 'terus', 'gausa', 'download']","['apk', 'dongok', 'mau', 'belajar', 'saja', 'suruh', 'nonton', 'iklan', 'terus', 'gausa', 'download']","['apk', 'dongok', 'belajar', 'suruh', 'nonton', 'iklan', 'gausa', 'download']",apk dongok belajar suruh nonton iklan gausa download,apk dongok ajar suruh nonton iklan gausa download,"['apk', 'dongok', 'ajar', 'suruh', 'nonton', 'iklan', 'gausa', 'download']",14,positive
"apk sangat bagus, semoga saya bisa ke jepang aminn🇮🇩✈️🇯🇵☺️🙏",apk sangat bagus semoga saya bisa ke jepang aminn,apk sangat bagus semoga saya bisa ke jepang aminn,apk sangat bagus semoga saya bisa ke jepang aminn,apk sangat bagus semoga saya bisa ke jepang aminn,"['apk', 'sangat', 'bagus', 'semoga', 'saya', 'bisa', 'ke', 'jepang', 'aminn']","['apk', 'sangat', 'bagus', 'semoga', 'saya', 'bisa', 'ke', 'jepang', 'aminn']","['apk', 'bagus', 'semoga', 'jepang', 'aminn']",apk bagus semoga jepang aminn,apk bagus moga jepang aminn,"['apk', 'bagus', 'moga', 'jepang', 'aminn']",7,positive
Bagus sekali aku bisa lebih lancar hafal nya,Bagus sekali aku bisa lebih lancar hafal nya,bagus sekali aku bisa lebih lancar hafal nya,bagus sekali aku bisa lebih lancar hafal nya,bagus sekali aku bisa lebih lancar hafal nya,"['bagus', 'sekali', 'aku', 'bisa', 'lebih', 'lancar', 'hafal', 'nya']","['bagus', 'sekali', 'aku', 'bisa', 'lebih', 'lancar', 'hafal', 'nya']","['bagus', 'lancar', 'hafal']",bagus lancar hafal,bagus lancar hafal,"['bagus', 'lancar', 'hafal']",12,positive
Cocok untuk belajar bahasa jepang,Cocok untuk belajar bahasa jepang,cocok untuk belajar bahasa jepang,cocok untuk belajar bahasa jepang,cocok untuk belajar bahasa jepang,"['cocok', 'untuk', 'belajar', 'bahasa', 'jepang']","['cocok', 'untuk', 'belajar', 'bahasa', 'jepang']","['cocok', 'belajar', 'bahasa', 'jepang']",cocok belajar bahasa jepang,cocok ajar bahasa jepang,"['cocok', 'ajar', 'bahasa', 'jepang']",15,positive
saya suka belajar ini mudah*Han saya bisa lebih paham lagi,saya suka belajar ini mudahHan saya bisa lebih paham lagi,saya suka belajar ini mudahhan saya bisa lebih paham lagi,saya suka belajar ini mudahhan saya bisa lebih paham lagi,saya suka belajar ini mudahhan saya bisa lebih paham lagi,"['saya', 'suka', 'belajar', 'ini', 'mudahhan', 'saya', 'bisa', 'lebih', 'paham', 'lagi']","['saya', 'suka', 'belajar', 'ini', 'mudahhan', 'saya', 'bisa', 'lebih', 'paham', 'lagi']","['suka', 'belajar', 'mudahhan', 'paham']",suka belajar mudahhan paham,suka ajar mudahhan paham,"['suka', 'ajar', 'mudahhan', 'paham']",8,positive
Wah gila sih ini apk translate bahasa jepang terbagus👍,Wah gila sih ini apk translate bahasa jepang terbagus,wah gila sih ini apk translate bahasa jepang terbagus,wah gila sih ini apk translate bahasa jepang terbagus,wah gila sih ini apk translate bahasa jepang terbagus,"['wah', 'gila', 'sih', 'ini', 'apk', 'translate', 'bahasa', 'jepang', 'terbagus']","['wah', 'gila', 'sih', 'ini', 'apk', 'translate', 'bahasa', 'jepang', 'terbagus']","['gila', 'apk', 'translate', 'bahasa', 'jepang', 'terbagus']",gila apk translate bahasa jepang terbagus,gila apk translate bahasa jepang bagus,"['gila', 'apk', 'translate', 'bahasa', 'jepang', 'bagus']",18,positive
"Kenapa pas mau masuk ada tulisan "" Chain Validation Vailed"" ya",Kenapa pas mau masuk ada tulisan  Chain Validation Vailed ya,kenapa pas mau masuk ada tulisan  chain validation vailed ya,kenapa pas mau masuk ada tulisan  chain validation vailed ya,kenapa pas mau masuk ada tulisan chain validation vailed iya,"['kenapa', 'pas', 'mau', 'masuk', 'ada', 'tulisan', 'chain', 'validation', 'vailed', 'iya']","['kenapa', 'pas', 'mau', 'masuk', 'ada', 'tulisan', 'chain', 'validation', 'vailed', 'iya']","['pas', 'masuk', 'tulisan', 'chain', 'validation', 'vailed']",pas masuk tulisan chain validation vailed,pas masuk tulis chain validation vailed,"['pas', 'masuk', 'tulis', 'chain', 'validation', 'vailed']",6,positive
"mantep, cman bnyak iklan",mantep cman bnyak iklan,mantep cman bnyak iklan,mantep cman bnyak iklan,mantap cman bnyak iklan,"['mantap', 'cman', 'bnyak', 'iklan']","['mantap', 'cman', 'bnyak', 'iklan']","['mantap', 'cman', 'bnyak', 'iklan']",mantap cman bnyak iklan,mantap cman bnyak iklan,"['mantap', 'cman', 'bnyak', 'iklan']",5,positive
sumpah jelek banget aku mau terjemahkan bahasa amerika katanya eror knp ya,sumpah jelek banget aku mau terjemahkan bahasa amerika katanya eror knp ya,sumpah jelek banget aku mau terjemahkan bahasa amerika katanya eror knp ya,sumpah jelek banget aku mau terjemahkan bahasa amerika katanya eror knp ya,sumpah jelek banget aku mau terjemahkan bahasa amerika katanya eror kenapa iya,"['sumpah', 'jelek', 'banget', 'aku', 'mau', 'terjemahkan', 'bahasa', 'amerika', 'katanya', 'eror', 'kenapa', 'iya']","['sumpah', 'jelek', 'banget', 'aku', 'mau', 'terjemahkan', 'bahasa', 'amerika', 'katanya', 'eror', 'kenapa', 'iya']","['sumpah', 'jelek', 'banget', 'terjemahkan', 'bahasa', 'amerika', 'eror']",sumpah jelek banget terjemahkan bahasa amerika eror,sumpah jelek banget terjemah bahasa amerika eror,"['sumpah', 'jelek', 'banget', 'terjemah', 'bahasa', 'amerika', 'eror']",5,positive
pokok nya the best lah ini aplikasi (ありがとうございました),pokok nya the best lah ini aplikasi ありがとうございました,pokok nya the best lah ini aplikasi ありがとうございました,pokok nya the best lah ini aplikasi ありがとうございました,pokok nya the best lah ini aplikasi ありがとうございました,"['pokok', 'nya', 'the', 'best', 'lah', 'ini', 'aplikasi', 'ありがとうございました']","['pokok', 'nya', 'the', 'best', 'lah', 'ini', 'aplikasi', 'ありがとうございました']","['pokok', 'best', 'aplikasi', 'ありがとうございました']",pokok best aplikasi ありがとうございました,pokok best aplikasi ,"['pokok', 'best', 'aplikasi']",10,positive
Apknya bagus pokoknya kalian harus download mazii 😍,Apknya bagus pokoknya kalian harus download mazii,apknya bagus pokoknya kalian harus download mazii,apknya bagus pokoknya kalian harus download mazii,apknya bagus pokoknya kalian harus download mazii,"['apknya', 'bagus', 'pokoknya', 'kalian', 'harus', 'download', 'mazii']","['apknya', 'bagus', 'pokoknya', 'kalian', 'harus', 'download', 'mazii']","['apknya', 'bagus', 'pokoknya', 'download', 'mazii']",apknya bagus pokoknya download mazii,apknya bagus pokok download mazi,"['apknya', 'bagus', 'pokok', 'download', 'mazi']",12,positive
Baguss aku jd Pro player nih kalo bahasa jepang wkwkwk,Baguss aku jd Pro player nih kalo bahasa jepang wkwkwk,baguss aku jd pro player nih kalo bahasa jepang wkwkwk,baguss aku jd pro player nih kalo bahasa jepang wkwkwk,baguss aku jadi profesional player ini kalau bahasa jepang wkwkwk,"['baguss', 'aku', 'jadi', 'profesional', 'player', 'ini', 'kalau', 'bahasa', 'jepang', 'wkwkwk']","['baguss', 'aku', 'jadi', 'profesional', 'player', 'ini', 'kalau', 'bahasa', 'jepang', 'wkwkwk']","['baguss', 'profesional', 'player', 'bahasa', 'jepang', 'wkwkwk']",baguss profesional player bahasa jepang wkwkwk,baguss profesional player bahasa jepang wkwkwk,"['baguss', 'profesional', 'player', 'bahasa', 'jepang', 'wkwkwk']",7,positive
"bagus, sangat membantu bagi pemula",bagus sangat membantu bagi pemula,bagus sangat membantu bagi pemula,bagus sangat membantu bagi pemula,bagus sangat membantu bagi pemula,"['bagus', 'sangat', 'membantu', 'bagi', 'pemula']","['bagus', 'sangat', 'membantu', 'bagi', 'pemula']","['bagus', 'membantu', 'pemula']",bagus membantu pemula,bagus bantu mula,"['bagus', 'bantu', 'mula']",16,positive
cukup membantu,cukup membantu,cukup membantu,cukup membantu,cukup membantu,"['cukup', 'membantu']","['cukup', 'membantu']",['membantu'],membantu,bantu,['bantu'],7,positive
saya belum coba tapi alhamdullilah pasti bagus dan bermanfaat,saya belum coba tapi alhamdullilah pasti bagus dan bermanfaat,saya belum coba tapi alhamdullilah pasti bagus dan bermanfaat,saya belum coba alhamdullilah pasti bagus dan bermanfaat,saya belum coba alhamdullilah pasti bagus dan bermanfaat,"['saya', 'belum', 'coba', 'alhamdullilah', 'pasti', 'bagus', 'dan', 'bermanfaat']","['saya', 'belum', 'coba', 'alhamdullilah', 'pasti', 'bagus', 'dan', 'bermanfaat']","['coba', 'alhamdullilah', 'bagus', 'bermanfaat']",coba alhamdullilah bagus bermanfaat,coba alhamdullilah bagus manfaat,"['coba', 'alhamdullilah', 'bagus', 'manfaat']",14,positive
Kamus ini sangat membantu dlm pembelajaran Bhs.Jepang,Kamus ini sangat membantu dlm pembelajaran BhsJepang,kamus ini sangat membantu dlm pembelajaran bhsjepang,kamus ini sangat membantu dlm pembelajaran bhsjepang,kamus ini sangat membantu dalam pembelajaran bhsjepang,"['kamus', 'ini', 'sangat', 'membantu', 'dalam', 'pembelajaran', 'bhsjepang']","['kamus', 'ini', 'sangat', 'membantu', 'dalam', 'pembelajaran', 'bhsjepang']","['kamus', 'membantu', 'pembelajaran', 'bhsjepang']",kamus membantu pembelajaran bhsjepang,kamus bantu ajar bhsjepang,"['kamus', 'bantu', 'ajar', 'bhsjepang']",11,positive
bagus membantu bgt untuk pemula,bagus membantu bgt untuk pemula,bagus membantu bgt untuk pemula,bagus membantu bgt untuk pemula,bagus membantu banget untuk pemula,"['bagus', 'membantu', 'banget', 'untuk', 'pemula']","['bagus', 'membantu', 'banget', 'untuk', 'pemula']","['bagus', 'membantu', 'banget', 'pemula']",bagus membantu banget pemula,bagus bantu banget mula,"['bagus', 'bantu', 'banget', 'mula']",17,positive
aplikasi yang sangat membantu untuk persiapan tes jlpt,aplikasi yang sangat membantu untuk persiapan tes jlpt,aplikasi yang sangat membantu untuk persiapan tes jlpt,aplikasi yang sangat membantu untuk persiapan tes jlpt,aplikasi yang sangat membantu untuk persiapan tes jlpt,"['aplikasi', 'yang', 'sangat', 'membantu', 'untuk', 'persiapan', 'tes', 'jlpt']","['aplikasi', 'yang', 'sangat', 'membantu', 'untuk', 'persiapan', 'tes', 'jlpt']","['aplikasi', 'membantu', 'persiapan', 'tes', 'jlpt']",aplikasi membantu persiapan tes jlpt,aplikasi bantu siap tes jlpt,"['aplikasi', 'bantu', 'siap', 'tes', 'jlpt']",12,positive
"Sangat menarik,sangat membanty",Sangat menariksangat membanty,sangat menariksangat membanty,sangat menariksangat membanty,sangat menariksangat membanty,"['sangat', 'menariksangat', 'membanty']","['sangat', 'menariksangat', 'membanty']","['menariksangat', 'membanty']",menariksangat membanty,menariksangat membanty,"['menariksangat', 'membanty']",0,neutral
Hmm.. bagus cuman kalau nyari satu kata gk ketemu gitu,Hmm bagus cuman kalau nyari satu kata gk ketemu gitu,hmm bagus cuman kalau nyari satu kata gk ketemu gitu,hmm bagus cuman kalau nyari satu kata gk ketemu gitu,hmm bagus cuma kalau mencari satu kata tidak ketemu begitu,"['hmm', 'bagus', 'cuma', 'kalau', 'mencari', 'satu', 'kata', 'tidak', 'ketemu', 'begitu']","['hmm', 'bagus', 'cuma', 'kalau', 'mencari', 'satu', 'kata', 'tidak', 'ketemu', 'begitu']","['hmm', 'bagus', 'mencari', 'ketemu']",hmm bagus mencari ketemu,hmm bagus cari ketemu,"['hmm', 'bagus', 'cari', 'ketemu']",10,positive
"bagusss bangettttt,. pertahanin Mimin mazii jangan pernah ngecawainnn😋❤️",bagusss bangettttt pertahanin Mimin mazii jangan pernah ngecawainnn,bagusss bangettttt pertahanin mimin mazii jangan pernah ngecawainnn,bagusss bangettttt pertahanin mimin mazii jangan pernah ngecawainnn,bagusss bangettttt pertahanin admin mazii jangan pernah ngecawainnn,"['bagusss', 'bangettttt', 'pertahanin', 'admin', 'mazii', 'jangan', 'pernah', 'ngecawainnn']","['bagus', 'bangettttt', 'pertahanin', 'admin', 'mazii', 'jangan', 'pernah', 'ngecawainnn']","['bagus', 'bangettttt', 'pertahanin', 'admin', 'mazii', 'ngecawainnn']",bagus bangettttt pertahanin admin mazii ngecawainnn,bagus bangettttt pertahanin admin mazi ngecawainnn,"['bagus', 'bangettttt', 'pertahanin', 'admin', 'mazi', 'ngecawainnn']",7,positive
Terlalu banyak iklan,Terlalu banyak iklan,terlalu banyak iklan,terlalu banyak iklan,terlalu banyak iklan,"['terlalu', 'banyak', 'iklan']","['terlalu', 'banyak', 'iklan']",['iklan'],iklan,iklan,['iklan'],0,neutral
