Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed,fitur_terdeteksi
"Bagus aplikasinya tapi kalau bisa hilangi tulisan bahasa Indonesianya, soalnya aku kan dah hafal hiragana jadinya kalau ada tulisan Indonesianya itu bikin males baca huruf jepang nya",Bagus aplikasinya tapi kalau bisa hilangi tulisan bahasa Indonesianya soalnya aku kan dah hafal hiragana jadinya kalau ada tulisan Indonesianya itu bikin males baca huruf jepang nya,bagus aplikasinya tapi kalau bisa hilangi tulisan bahasa indonesianya soalnya aku kan dah hafal hiragana jadinya kalau ada tulisan indonesianya itu bikin males baca huruf jepang nya,bagus aplikasinya kalau bisa hilangi tulisan bahasa indonesianya soalnya aku kan dah hafal hiragana jadinya kalau ada tulisan indonesianya itu bikin males baca huruf jepang nya,bagus aplikasinya kalau bisa hilangi tulisan bahasa indonesianya soalnya aku kan deh hafal hiragana jadinya kalau ada tulisan indonesianya itu bikin males baca huruf jepang nya,"['bagus', 'aplikasinya', 'kalau', 'bisa', 'hilangi', 'tulisan', 'bahasa', 'indonesianya', 'soalnya', 'aku', 'kan', 'deh', 'hafal', 'hiragana', 'jadinya', 'kalau', 'ada', 'tulisan', 'indonesianya', 'itu', 'bikin', 'males', 'baca', 'huruf', 'jepang', 'nya']","['bagus', 'aplikasinya', 'kalau', 'bisa', 'hilangi', 'tulisan', 'bahasa', 'indonesianya', 'soalnya', 'aku', 'kan', 'deh', 'hafal', 'hiragana', 'jadinya', 'kalau', 'ada', 'tulisan', 'indonesianya', 'itu', 'bikin', 'males', 'baca', 'huruf', 'jepang', 'nya']","['bagus', 'aplikasinya', 'hilangi', 'tulisan', 'bahasa', 'indonesianya', 'deh', 'hafal', 'hiragana', 'tulisan', 'indonesianya', 'bikin', 'males', 'baca', 'huruf', 'jepang']",bagus aplikasinya hilangi tulisan bahasa indonesianya deh hafal hiragana tulisan indonesianya bikin males baca huruf jepang,bagus aplikasi hilang tulis bahasa indonesia deh hafal hiragana tulis indonesia bikin males baca huruf jepang,kanji
keren sih bisa belajar kanji juga,keren sih bisa belajar kanji juga,keren sih bisa belajar kanji juga,keren sih bisa belajar kanji juga,keren sih bisa belajar kanji juga,"['keren', 'sih', 'bisa', 'belajar', 'kanji', 'juga']","['keren', 'sih', 'bisa', 'belajar', 'kanji', 'juga']","['keren', 'belajar', 'kanji']",keren belajar kanji,keren ajar kanji,kanji
"karena aplikasi yang dibuat sedemikian rupa sehingga terasa seperti bermain, mangkanya sering lupa dibagian mengingat huruf hiragana dan katakana, memang download aplikasi buat belajar bahasa karena iseng, di harapkan ada metode khusus untuk mengingat huruf kanji",karena aplikasi yang dibuat sedemikian rupa sehingga terasa seperti bermain mangkanya sering lupa dibagian mengingat huruf hiragana dan katakana memang download aplikasi buat belajar bahasa karena iseng di harapkan ada metode khusus untuk mengingat huruf kanji,karena aplikasi yang dibuat sedemikian rupa sehingga terasa seperti bermain mangkanya sering lupa dibagian mengingat huruf hiragana dan katakana memang download aplikasi buat belajar bahasa karena iseng di harapkan ada metode khusus untuk mengingat huruf kanji,karena aplikasi yang dibuat sedemikian rupa sehingga terasa seperti bermain mangkanya sering lupa dibagian mengingat huruf hiragana dan katakana memang download aplikasi buat belajar bahasa karena iseng di harapkan ada metode khusus untuk mengingat huruf kanji,karena aplikasi yang dibuat sedemikian rupa sehingga terasa seperti bermain mangkanya sering lupa dibagian mengingat huruf hiragana dan katakana memang download aplikasi buat belajar bahasa karena iseng di harapkan ada metode khusus untuk mengingat huruf kanji,"['karena', 'aplikasi', 'yang', 'dibuat', 'sedemikian', 'rupa', 'sehingga', 'terasa', 'seperti', 'bermain', 'mangkanya', 'sering', 'lupa', 'dibagian', 'mengingat', 'huruf', 'hiragana', 'dan', 'katakana', 'memang', 'download', 'aplikasi', 'buat', 'belajar', 'bahasa', 'karena', 'iseng', 'di', 'harapkan', 'ada', 'metode', 'khusus', 'untuk', 'mengingat', 'huruf', 'kanji']","['karena', 'aplikasi', 'yang', 'dibuat', 'sedemikian', 'rupa', 'sehingga', 'terasa', 'seperti', 'bermain', 'mangkanya', 'sering', 'lupa', 'dibagian', 'mengingat', 'huruf', 'hiragana', 'dan', 'katakana', 'memang', 'download', 'aplikasi', 'buat', 'belajar', 'bahasa', 'karena', 'iseng', 'di', 'harapkan', 'ada', 'metode', 'khusus', 'untuk', 'mengingat', 'huruf', 'kanji']","['aplikasi', 'rupa', 'bermain', 'mangkanya', 'lupa', 'dibagian', 'huruf', 'hiragana', 'katakana', 'download', 'aplikasi', 'belajar', 'bahasa', 'iseng', 'harapkan', 'metode', 'khusus', 'huruf', 'kanji']",aplikasi rupa bermain mangkanya lupa dibagian huruf hiragana katakana download aplikasi belajar bahasa iseng harapkan metode khusus huruf kanji,aplikasi rupa main mangkanya lupa bagi huruf hiragana katakana download aplikasi ajar bahasa iseng harap metode khusus huruf kanji,"kanji,kotoba"
sangat membantu dalam belajar huruf hiragana dan kosakata,sangat membantu dalam belajar huruf hiragana dan kosakata,sangat membantu dalam belajar huruf hiragana dan kosakata,sangat membantu dalam belajar huruf hiragana dan kosakata,sangat membantu dalam belajar huruf hiragana dan kosakata,"['sangat', 'membantu', 'dalam', 'belajar', 'huruf', 'hiragana', 'dan', 'kosakata']","['sangat', 'membantu', 'dalam', 'belajar', 'huruf', 'hiragana', 'dan', 'kosakata']","['membantu', 'belajar', 'huruf', 'hiragana', 'kosakata']",membantu belajar huruf hiragana kosakata,bantu ajar huruf hiragana kosakata,kotoba
"Bagus bgt jadi bisa bahasa jepang gw nya , trs mudah di hapal dan gw udh tau kosakata nya ,gw rate 5 yaa",Bagus bgt jadi bisa bahasa jepang gw nya  trs mudah di hapal dan gw udh tau kosakata nya gw rate  yaa,bagus bgt jadi bisa bahasa jepang gw nya  trs mudah di hapal dan gw udh tau kosakata nya gw rate  yaa,bagus bgt jadi bisa bahasa jepang gw nya  trs mudah di hapal dan gw udh tau kosakata nya gw rate  yaa,bagus banget jadi bisa bahasa jepang saya nya terus mudah di hapal dan saya sudah tahu kosakata nya saya rate yaa,"['bagus', 'banget', 'jadi', 'bisa', 'bahasa', 'jepang', 'saya', 'nya', 'terus', 'mudah', 'di', 'hapal', 'dan', 'saya', 'sudah', 'tahu', 'kosakata', 'nya', 'saya', 'rate', 'yaa']","['bagus', 'banget', 'jadi', 'bisa', 'bahasa', 'jepang', 'saya', 'nya', 'terus', 'mudah', 'di', 'hapal', 'dan', 'saya', 'sudah', 'tahu', 'kosakata', 'nya', 'saya', 'rate', 'yaa']","['bagus', 'banget', 'bahasa', 'jepang', 'mudah', 'hapal', 'kosakata', 'rate']",bagus banget bahasa jepang mudah hapal kosakata rate,bagus banget bahasa jepang mudah hapal kosakata rate,kotoba
"aplikasinya bagus banget buat yang mau belajar bahasa jepang secara otodidak ,di sini kita di ajarkan banyak sekali kosakata bahasa jepang",aplikasinya bagus banget buat yang mau belajar bahasa jepang secara otodidak di sini kita di ajarkan banyak sekali kosakata bahasa jepang,aplikasinya bagus banget buat yang mau belajar bahasa jepang secara otodidak di sini kita di ajarkan banyak sekali kosakata bahasa jepang,aplikasinya bagus banget buat yang mau belajar bahasa jepang secara otodidak di sini kita di ajarkan banyak sekali kosakata bahasa jepang,aplikasinya bagus banget buat yang mau belajar bahasa jepang secara otodidak di sini kita di ajarkan banyak sekali kosakata bahasa jepang,"['aplikasinya', 'bagus', 'banget', 'buat', 'yang', 'mau', 'belajar', 'bahasa', 'jepang', 'secara', 'otodidak', 'di', 'sini', 'kita', 'di', 'ajarkan', 'banyak', 'sekali', 'kosakata', 'bahasa', 'jepang']","['aplikasinya', 'bagus', 'banget', 'buat', 'yang', 'mau', 'belajar', 'bahasa', 'jepang', 'secara', 'otodidak', 'di', 'sini', 'kita', 'di', 'ajarkan', 'banyak', 'sekali', 'kosakata', 'bahasa', 'jepang']","['aplikasinya', 'bagus', 'banget', 'belajar', 'bahasa', 'jepang', 'otodidak', 'ajarkan', 'kosakata', 'bahasa', 'jepang']",aplikasinya bagus banget belajar bahasa jepang otodidak ajarkan kosakata bahasa jepang,aplikasi bagus banget ajar bahasa jepang otodidak ajar kosakata bahasa jepang,kotoba
Sangat membantu untuk belajar bahasa dan kosakata,Sangat membantu untuk belajar bahasa dan kosakata,sangat membantu untuk belajar bahasa dan kosakata,sangat membantu untuk belajar bahasa dan kosakata,sangat membantu untuk belajar bahasa dan kosakata,"['sangat', 'membantu', 'untuk', 'belajar', 'bahasa', 'dan', 'kosakata']","['sangat', 'membantu', 'untuk', 'belajar', 'bahasa', 'dan', 'kosakata']","['membantu', 'belajar', 'bahasa', 'kosakata']",membantu belajar bahasa kosakata,bantu ajar bahasa kosakata,kotoba
"bagus banget deh krn aku kebantu banget untuk bisa belajar bahasa jepang, tapi masih kurang paham apa bedanya dan gunanya perbedaan antara huruf hiragana, katana, kanji",bagus banget deh krn aku kebantu banget untuk bisa belajar bahasa jepang tapi masih kurang paham apa bedanya dan gunanya perbedaan antara huruf hiragana katana kanji,bagus banget deh krn aku kebantu banget untuk bisa belajar bahasa jepang tapi masih kurang paham apa bedanya dan gunanya perbedaan antara huruf hiragana katana kanji,bagus banget deh krn aku kebantu banget untuk bisa belajar bahasa jepang masih kurang paham apa bedanya dan gunanya perbedaan antara huruf hiragana katana kanji,bagus banget deh karena aku kebantu banget untuk bisa belajar bahasa jepang masih kurang paham apa bedanya dan gunanya perbedaan antara huruf hiragana katana kanji,"['bagus', 'banget', 'deh', 'karena', 'aku', 'kebantu', 'banget', 'untuk', 'bisa', 'belajar', 'bahasa', 'jepang', 'masih', 'kurang', 'paham', 'apa', 'bedanya', 'dan', 'gunanya', 'perbedaan', 'antara', 'huruf', 'hiragana', 'katana', 'kanji']","['bagus', 'banget', 'deh', 'karena', 'aku', 'kebantu', 'banget', 'untuk', 'bisa', 'belajar', 'bahasa', 'jepang', 'masih', 'kurang', 'paham', 'apa', 'bedanya', 'dan', 'gunanya', 'perbedaan', 'antara', 'huruf', 'hiragana', 'katana', 'kanji']","['bagus', 'banget', 'deh', 'kebantu', 'banget', 'belajar', 'bahasa', 'jepang', 'paham', 'bedanya', 'gunanya', 'perbedaan', 'huruf', 'hiragana', 'katana', 'kanji']",bagus banget deh kebantu banget belajar bahasa jepang paham bedanya gunanya perbedaan huruf hiragana katana kanji,bagus banget deh bantu banget ajar bahasa jepang paham beda guna beda huruf hiragana katana kanji,"kanji,kotoba"
sangat membantu sekali mengnali huruf Jepang,sangat membantu sekali mengnali huruf Jepang,sangat membantu sekali mengnali huruf jepang,sangat membantu sekali mengnali huruf jepang,sangat membantu sekali mengnali huruf jepang,"['sangat', 'membantu', 'sekali', 'mengnali', 'huruf', 'jepang']","['sangat', 'membantu', 'sekali', 'mengnali', 'huruf', 'jepang']","['membantu', 'mengnali', 'huruf', 'jepang']",membantu mengnali huruf jepang,bantu mengnali huruf jepang,kanji
Perkataan kurang pas,Perkataan kurang pas,perkataan kurang pas,perkataan kurang pas,perkataan kurang pas,"['perkataan', 'kurang', 'pas']","['perkataan', 'kurang', 'pas']","['perkataan', 'pas']",perkataan pas,kata pas,kotoba
sungguh membantu saya untuk menghafal Kosakata dan Mapel Bahasa Jepang,sungguh membantu saya untuk menghafal Kosakata dan Mapel Bahasa Jepang,sungguh membantu saya untuk menghafal kosakata dan mapel bahasa jepang,sungguh membantu saya untuk menghafal kosakata dan mapel bahasa jepang,sungguh membantu saya untuk menghafal kosakata dan mapel bahasa jepang,"['sungguh', 'membantu', 'saya', 'untuk', 'menghafal', 'kosakata', 'dan', 'mapel', 'bahasa', 'jepang']","['sungguh', 'membantu', 'saya', 'untuk', 'menghafal', 'kosakata', 'dan', 'mapel', 'bahasa', 'jepang']","['sungguh', 'membantu', 'menghafal', 'kosakata', 'mapel', 'bahasa', 'jepang']",sungguh membantu menghafal kosakata mapel bahasa jepang,sungguh bantu hafal kosakata mapel bahasa jepang,kotoba
bagus untuk belajar huruf hiragana kanji,bagus untuk belajar huruf hiragana kanji,bagus untuk belajar huruf hiragana kanji,bagus untuk belajar huruf hiragana kanji,bagus untuk belajar huruf hiragana kanji,"['bagus', 'untuk', 'belajar', 'huruf', 'hiragana', 'kanji']","['bagus', 'untuk', 'belajar', 'huruf', 'hiragana', 'kanji']","['bagus', 'belajar', 'huruf', 'hiragana', 'kanji']",bagus belajar huruf hiragana kanji,bagus ajar huruf hiragana kanji,kanji
"Saya suka dgn ap ini,krna dgn waktu yg singkat saya dapat menghafal dan mensusun kalimat dengan bahasa jepang, tapi terkadang ada kuis yang salah satu kosakatanya belum saya ketahui, tapi itu bahkan baik untk saya karena saya merasa tertantang. Ada ranking nya juga untk seluruh dunia jadi membuat saya merasa lebih semangat untuk belajar, terimakasih hey japan, saya sudah bisa b jepang.",Saya suka dgn ap inikrna dgn waktu yg singkat saya dapat menghafal dan mensusun kalimat dengan bahasa jepang tapi terkadang ada kuis yang salah satu kosakatanya belum saya ketahui tapi itu bahkan baik untk saya karena saya merasa tertantang Ada ranking nya juga untk seluruh dunia jadi membuat saya merasa lebih semangat untuk belajar terimakasih hey japan saya sudah bisa b jepang,saya suka dgn ap inikrna dgn waktu yg singkat saya dapat menghafal dan mensusun kalimat dengan bahasa jepang tapi terkadang ada kuis yang salah satu kosakatanya belum saya ketahui tapi itu bahkan baik untk saya karena saya merasa tertantang ada ranking nya juga untk seluruh dunia jadi membuat saya merasa lebih semangat untuk belajar terimakasih hey japan saya sudah bisa b jepang,saya suka dgn ap inikrna dgn waktu yg singkat saya dapat menghafal dan mensusun kalimat dengan bahasa jepang terkadang ada kuis yang salah satu kosakatanya belum saya ketahui itu bahkan baik untk saya karena saya merasa tertantang ada ranking nya juga untk seluruh dunia jadi membuat saya merasa lebih semangat untuk belajar terimakasih hey japan saya sudah bisa b jepang,saya suka dengan apa inikrna dengan waktu yang singkat saya dapat menghafal dan mensusun kalimat dengan bahasa jepang terkadang ada kuis yang salah satu kosakatanya belum saya ketahui itu bahkan baik untk saya karena saya merasa tertantang ada ranking nya juga untk seluruh dunia jadi membuat saya merasa lebih semangat untuk belajar terimakasih hai japan saya sudah bisa b jepang,"['saya', 'suka', 'dengan', 'apa', 'inikrna', 'dengan', 'waktu', 'yang', 'singkat', 'saya', 'dapat', 'menghafal', 'dan', 'mensusun', 'kalimat', 'dengan', 'bahasa', 'jepang', 'terkadang', 'ada', 'kuis', 'yang', 'salah', 'satu', 'kosakatanya', 'belum', 'saya', 'ketahui', 'itu', 'bahkan', 'baik', 'untk', 'saya', 'karena', 'saya', 'merasa', 'tertantang', 'ada', 'ranking', 'nya', 'juga', 'untk', 'seluruh', 'dunia', 'jadi', 'membuat', 'saya', 'merasa', 'lebih', 'semangat', 'untuk', 'belajar', 'terimakasih', 'hai', 'japan', 'saya', 'sudah', 'bisa', 'b', 'jepang']","['saya', 'suka', 'dengan', 'apa', 'inikrna', 'dengan', 'waktu', 'yang', 'singkat', 'saya', 'dapat', 'menghafal', 'dan', 'mensusun', 'kalimat', 'dengan', 'bahasa', 'jepang', 'terkadang', 'ada', 'kuis', 'yang', 'salah', 'satu', 'kosakatanya', 'belum', 'saya', 'ketahui', 'itu', 'bahkan', 'baik', 'untk', 'saya', 'karena', 'saya', 'merasa', 'tertantang', 'ada', 'ranking', 'nya', 'juga', 'untk', 'seluruh', 'dunia', 'jadi', 'membuat', 'saya', 'merasa', 'lebih', 'semangat', 'untuk', 'belajar', 'terimakasih', 'hai', 'japan', 'saya', 'sudah', 'bisa', 'b', 'jepang']","['suka', 'inikrna', 'singkat', 'menghafal', 'mensusun', 'kalimat', 'bahasa', 'jepang', 'terkadang', 'kuis', 'salah', 'kosakatanya', 'ketahui', 'baik', 'untk', 'tertantang', 'ranking', 'untk', 'dunia', 'semangat', 'belajar', 'terimakasih', 'hai', 'japan', 'b', 'jepang']",suka inikrna singkat menghafal mensusun kalimat bahasa jepang terkadang kuis salah kosakatanya ketahui baik untk tertantang ranking untk dunia semangat belajar terimakasih hai japan b jepang,suka inikrna singkat hafal susun kalimat bahasa jepang terkadang kuis salah kosakata tahu baik untk tantang ranking untk dunia semangat ajar terimakasih hai japan b jepang,"bunpou,kotoba"
Bagus sekali karena sangat menantang dan selalu menemukan tatabahasa baru,Bagus sekali karena sangat menantang dan selalu menemukan tatabahasa baru,bagus sekali karena sangat menantang dan selalu menemukan tatabahasa baru,bagus sekali karena sangat menantang dan selalu menemukan tatabahasa baru,bagus sekali karena sangat menantang dan selalu menemukan tatabahasa baru,"['bagus', 'sekali', 'karena', 'sangat', 'menantang', 'dan', 'selalu', 'menemukan', 'tatabahasa', 'baru']","['bagus', 'sekali', 'karena', 'sangat', 'menantang', 'dan', 'selalu', 'menemukan', 'tatabahasa', 'baru']","['bagus', 'menantang', 'menemukan', 'tatabahasa']",bagus menantang menemukan tatabahasa,bagus tantang temu tatabahasa,bunpou
bagus banget ada hiragana dan katakana ada yg buat berlatih menulis juga bagus banget deh ^_^,bagus banget ada hiragana dan katakana ada yg buat berlatih menulis juga bagus banget deh,bagus banget ada hiragana dan katakana ada yg buat berlatih menulis juga bagus banget deh,bagus banget ada hiragana dan katakana ada yg buat berlatih menulis juga bagus banget deh,bagus banget ada hiragana dan katakana ada yang buat berlatih menulis juga bagus banget deh,"['bagus', 'banget', 'ada', 'hiragana', 'dan', 'katakana', 'ada', 'yang', 'buat', 'berlatih', 'menulis', 'juga', 'bagus', 'banget', 'deh']","['bagus', 'banget', 'ada', 'hiragana', 'dan', 'katakana', 'ada', 'yang', 'buat', 'berlatih', 'menulis', 'juga', 'bagus', 'banget', 'deh']","['bagus', 'banget', 'hiragana', 'katakana', 'berlatih', 'menulis', 'bagus', 'banget', 'deh']",bagus banget hiragana katakana berlatih menulis bagus banget deh,bagus banget hiragana katakana latih tulis bagus banget deh,kotoba
arigato belajar kosakata menarik di apk ini,arigato belajar kosakata menarik di apk ini,arigato belajar kosakata menarik di apk ini,arigato belajar kosakata menarik di apk ini,arigato belajar kosakata menarik di apk ini,"['arigato', 'belajar', 'kosakata', 'menarik', 'di', 'apk', 'ini']","['terima kasih', 'belajar', 'kosakata', 'menarik', 'di', 'apk', 'ini']","['terima kasih', 'belajar', 'kosakata', 'menarik', 'apk']",terima kasih belajar kosakata menarik apk,terima kasih ajar kosakata tarik apk,kotoba
"ini sangat bagus, aku jadi lumayan bisa kosakata Jepang sekarang makasih hay Jepan",ini sangat bagus aku jadi lumayan bisa kosakata Jepang sekarang makasih hay Jepan,ini sangat bagus aku jadi lumayan bisa kosakata jepang sekarang makasih hay jepan,ini sangat bagus aku jadi lumayan bisa kosakata jepang sekarang makasih hay jepan,ini sangat bagus aku jadi lumayan bisa kosakata jepang sekarang terima kasih hay jepan,"['ini', 'sangat', 'bagus', 'aku', 'jadi', 'lumayan', 'bisa', 'kosakata', 'jepang', 'sekarang', 'terima', 'kasih', 'hay', 'jepan']","['ini', 'sangat', 'bagus', 'aku', 'jadi', 'lumayan', 'bisa', 'kosakata', 'jepang', 'sekarang', 'terima', 'kasih', 'hay', 'jepan']","['bagus', 'lumayan', 'kosakata', 'jepang', 'terima', 'kasih', 'hay', 'jepan']",bagus lumayan kosakata jepang terima kasih hay jepan,bagus lumayan kosakata jepang terima kasih hay jepan,kotoba
aplikasi bagus. semoga lebih lengkap untuk diberikan kanji yg banyak kedepannya,aplikasi bagus semoga lebih lengkap untuk diberikan kanji yg banyak kedepannya,aplikasi bagus semoga lebih lengkap untuk diberikan kanji yg banyak kedepannya,aplikasi bagus semoga lebih lengkap untuk diberikan kanji yg banyak kedepannya,aplikasi bagus semoga lebih lengkap untuk diberikan kanji yang banyak kedepannya,"['aplikasi', 'bagus', 'semoga', 'lebih', 'lengkap', 'untuk', 'diberikan', 'kanji', 'yang', 'banyak', 'kedepannya']","['aplikasi', 'bagus', 'semoga', 'lebih', 'lengkap', 'untuk', 'diberikan', 'kanji', 'yang', 'banyak', 'kedepannya']","['aplikasi', 'bagus', 'semoga', 'lengkap', 'kanji', 'kedepannya']",aplikasi bagus semoga lengkap kanji kedepannya,aplikasi bagus moga lengkap kanji depan,kanji
"Sejauh ini bagus, cuma ada beberapa kalimat yang sebenarnya dah bener malah disalahin, karena kata katanya terlalu baku jadi disalahin",Sejauh ini bagus cuma ada beberapa kalimat yang sebenarnya dah bener malah disalahin karena kata katanya terlalu baku jadi disalahin,sejauh ini bagus cuma ada beberapa kalimat yang sebenarnya dah bener malah disalahin karena kata katanya terlalu baku jadi disalahin,sejauh ini bagus cuma ada beberapa kalimat yang sebenarnya dah bener malah disalahin karena kata katanya terlalu baku jadi disalahin,sejauh ini bagus cuma ada beberapa kalimat yang sebenarnya deh benar bahkan disalahin karena kata katanya terlalu baku jadi disalahin,"['sejauh', 'ini', 'bagus', 'cuma', 'ada', 'beberapa', 'kalimat', 'yang', 'sebenarnya', 'deh', 'benar', 'bahkan', 'disalahin', 'karena', 'kata', 'katanya', 'terlalu', 'baku', 'jadi', 'disalahin']","['sejauh', 'ini', 'bagus', 'cuma', 'ada', 'beberapa', 'kalimat', 'yang', 'sebenarnya', 'deh', 'benar', 'bahkan', 'disalahin', 'karena', 'kata', 'katanya', 'terlalu', 'baku', 'jadi', 'disalahin']","['bagus', 'kalimat', 'deh', 'disalahin', 'baku', 'disalahin']",bagus kalimat deh disalahin baku disalahin,bagus kalimat deh disalahin baku disalahin,bunpou
"Saya sangat suka, ini sangat membantu basic belajar saya mengenal dan memahami huruf kanji dan pengucapannya juga. Thank's developed",Saya sangat suka ini sangat membantu basic belajar saya mengenal dan memahami huruf kanji dan pengucapannya juga Thanks developed,saya sangat suka ini sangat membantu basic belajar saya mengenal dan memahami huruf kanji dan pengucapannya juga thanks developed,saya sangat suka ini sangat membantu basic belajar saya mengenal dan memahami huruf kanji dan pengucapannya juga thanks developed,saya sangat suka ini sangat membantu basic belajar saya mengenal dan memahami huruf kanji dan pengucapannya juga terima kasih developed,"['saya', 'sangat', 'suka', 'ini', 'sangat', 'membantu', 'basic', 'belajar', 'saya', 'mengenal', 'dan', 'memahami', 'huruf', 'kanji', 'dan', 'pengucapannya', 'juga', 'terima', 'kasih', 'developed']","['saya', 'sangat', 'suka', 'ini', 'sangat', 'membantu', 'basic', 'belajar', 'saya', 'mengenal', 'dan', 'memahami', 'huruf', 'kanji', 'dan', 'pengucapannya', 'juga', 'terima', 'kasih', 'developed']","['suka', 'membantu', 'basic', 'belajar', 'mengenal', 'memahami', 'huruf', 'kanji', 'pengucapannya', 'terima', 'kasih', 'developed']",suka membantu basic belajar mengenal memahami huruf kanji pengucapannya terima kasih developed,suka bantu basic ajar kenal paham huruf kanji ucap terima kasih developed,kanji
"Aplikasinya bagus dari aplikasi yang pernah saya pakai, selain itu ada grammarnya juga jadi kita bisa ngerangkai kata.",Aplikasinya bagus dari aplikasi yang pernah saya pakai selain itu ada grammarnya juga jadi kita bisa ngerangkai kata,aplikasinya bagus dari aplikasi yang pernah saya pakai selain itu ada grammarnya juga jadi kita bisa ngerangkai kata,aplikasinya bagus dari aplikasi yang pernah saya pakai selain itu ada grammarnya juga jadi kita bisa ngerangkai kata,aplikasinya bagus dari aplikasi yang pernah saya pakai selain itu ada grammarnya juga jadi kita bisa ngerangkai kata,"['aplikasinya', 'bagus', 'dari', 'aplikasi', 'yang', 'pernah', 'saya', 'pakai', 'selain', 'itu', 'ada', 'grammarnya', 'juga', 'jadi', 'kita', 'bisa', 'ngerangkai', 'kata']","['aplikasinya', 'bagus', 'dari', 'aplikasi', 'yang', 'pernah', 'saya', 'pakai', 'selain', 'itu', 'ada', 'grammarnya', 'juga', 'jadi', 'kita', 'bisa', 'ngerangkai', 'kata']","['aplikasinya', 'bagus', 'aplikasi', 'pakai', 'grammarnya', 'ngerangkai']",aplikasinya bagus aplikasi pakai grammarnya ngerangkai,aplikasi bagus aplikasi pakai grammarnya ngerangkai,bunpou
"gw suka banget sama apknya, diajarin dari beneran ga bisa hiragana+Katakana jadi bisa + hapal🔥",gw suka banget sama apknya diajarin dari beneran ga bisa hiraganaKatakana jadi bisa  hapal,gw suka banget sama apknya diajarin dari beneran ga bisa hiraganakatakana jadi bisa  hapal,gw suka banget sama apknya diajarin dari beneran ga bisa hiraganakatakana jadi bisa  hapal,saya suka banget sama apknya diajarin dari beneran tidak bisa hiraganakatakana jadi bisa hapal,"['saya', 'suka', 'banget', 'sama', 'apknya', 'diajarin', 'dari', 'beneran', 'tidak', 'bisa', 'hiraganakatakana', 'jadi', 'bisa', 'hapal']","['saya', 'suka', 'banget', 'sama', 'apknya', 'diajarin', 'dari', 'beneran', 'tidak', 'bisa', 'hiraganakatakana', 'jadi', 'bisa', 'hapal']","['suka', 'banget', 'apknya', 'diajarin', 'beneran', 'hiraganakatakana', 'hapal']",suka banget apknya diajarin beneran hiraganakatakana hapal,suka banget apknya diajarin beneran hiraganakatakana hapal,kotoba
"Thx, now dah hafal seluruh alphabet hiragana dan katakana dengan lancar :D",Thx now dah hafal seluruh alphabet hiragana dan katakana dengan lancar D,thx now dah hafal seluruh alphabet hiragana dan katakana dengan lancar d,thx now dah hafal seluruh alphabet hiragana dan katakana dengan lancar d,terima kasih now deh hafal seluruh alphabet hiragana dan katakana dengan lancar di,"['terima', 'kasih', 'now', 'deh', 'hafal', 'seluruh', 'alphabet', 'hiragana', 'dan', 'katakana', 'dengan', 'lancar', 'di']","['terima', 'kasih', 'now', 'deh', 'hafal', 'seluruh', 'alphabet', 'hiragana', 'dan', 'katakana', 'dengan', 'lancar', 'di']","['terima', 'kasih', 'deh', 'hafal', 'alphabet', 'hiragana', 'katakana', 'lancar']",terima kasih deh hafal alphabet hiragana katakana lancar,terima kasih deh hafal alphabet hiragana katakana lancar,kotoba
aplikasi ini membantu aku memahami huruf² jepang. aku sih suka sama aplikasinya. cepet mengerti aku. kalian yang pingin belajar huruf jepang buruan coba deh!! pasti langsung suka.,aplikasi ini membantu aku memahami huruf jepang aku sih suka sama aplikasinya cepet mengerti aku kalian yang pingin belajar huruf jepang buruan coba deh pasti langsung suka,aplikasi ini membantu aku memahami huruf jepang aku sih suka sama aplikasinya cepet mengerti aku kalian yang pingin belajar huruf jepang buruan coba deh pasti langsung suka,aplikasi ini membantu aku memahami huruf jepang aku sih suka sama aplikasinya cepet mengerti aku kalian yang pingin belajar huruf jepang buruan coba deh pasti langsung suka,aplikasi ini membantu aku memahami huruf jepang aku sih suka sama aplikasinya cepat mengerti aku kalian yang pingin belajar huruf jepang buruan coba deh pasti langsung suka,"['aplikasi', 'ini', 'membantu', 'aku', 'memahami', 'huruf', 'jepang', 'aku', 'sih', 'suka', 'sama', 'aplikasinya', 'cepat', 'mengerti', 'aku', 'kalian', 'yang', 'pingin', 'belajar', 'huruf', 'jepang', 'buruan', 'coba', 'deh', 'pasti', 'langsung', 'suka']","['aplikasi', 'ini', 'membantu', 'aku', 'memahami', 'huruf', 'jepang', 'aku', 'sih', 'suka', 'sama', 'aplikasinya', 'cepat', 'mengerti', 'aku', 'kalian', 'yang', 'pingin', 'belajar', 'huruf', 'jepang', 'buruan', 'coba', 'deh', 'pasti', 'langsung', 'suka']","['aplikasi', 'membantu', 'memahami', 'huruf', 'jepang', 'suka', 'aplikasinya', 'cepat', 'mengerti', 'pingin', 'belajar', 'huruf', 'jepang', 'buruan', 'coba', 'deh', 'langsung', 'suka']",aplikasi membantu memahami huruf jepang suka aplikasinya cepat mengerti pingin belajar huruf jepang buruan coba deh langsung suka,aplikasi bantu paham huruf jepang suka aplikasi cepat erti pingin ajar huruf jepang buru coba deh langsung suka,kanji
