Review,text_clean,text_casefoldingText,text_final_splitted,text_slangwords,text_tokenizingText,text_normalized,text_stopword,text_sentenced,text_final_stemmed
sangat membantu untuk pemula,sangat membantu untuk pemula,sangat membantu untuk pemula,sangat membantu untuk pemula,sangat membantu untuk pemula,"['sangat', 'membantu', 'untuk', 'pemula']","['sangat', 'membantu', 'untuk', 'pemula']","['membantu', 'pemula']",membantu pemula,bantu mula
bagus untuk belajar otodidak bahasa jepang,bagus untuk belajar otodidak bahasa jepang,bagus untuk belajar otodidak bahasa jepang,bagus untuk belajar otodidak bahasa jepang,bagus untuk belajar otodidak bahasa jepang,"['bagus', 'untuk', 'belajar', 'otodidak', 'bahasa', 'jepang']","['bagus', 'untuk', 'belajar', 'otodidak', 'bahasa', 'jepang']","['bagus', 'belajar', 'otodidak', 'bahasa', 'jepang']",bagus belajar otodidak bahasa jepang,bagus ajar otodidak bahasa jepang
"Bagus banget,nihongo gambare",Bagus bangetnihongo gambare,bagus bangetnihongo gambare,bagus bangetnihongo gambare,bagus bangetnihongo gambare,"['bagus', 'bangetnihongo', 'gambare']","['bagus', 'bangetnihongo', 'gambare']","['bagus', 'bangetnihongo', 'gambare']",bagus bangetnihongo gambare,bagus bangetnihongo gambare
"udah cape2 ngerjain ampe selesai tapi nilainya gak dikasih tau,2 kali kayak gini,langsung uninstall",udah cape ngerjain ampe selesai tapi nilainya gak dikasih tau kali kayak ginilangsung uninstall,udah cape ngerjain ampe selesai tapi nilainya gak dikasih tau kali kayak ginilangsung uninstall,udah cape ngerjain ampe selesai nilainya gak dikasih tau kali kayak ginilangsung uninstall,sudah capek ngerjain ampe selesai nilainya tidak dikasih tahu kali kayak ginilangsung uninstall,"['sudah', 'capek', 'ngerjain', 'ampe', 'selesai', 'nilainya', 'tidak', 'dikasih', 'tahu', 'kali', 'kayak', 'ginilangsung', 'uninstall']","['sudah', 'capek', 'ngerjain', 'ampe', 'selesai', 'nilainya', 'tidak', 'dikasih', 'tahu', 'kali', 'kayak', 'ginilangsung', 'uninstall']","['capek', 'ngerjain', 'ampe', 'selesai', 'nilainya', 'dikasih', 'kali', 'kayak', 'ginilangsung', 'uninstall']",capek ngerjain ampe selesai nilainya dikasih kali kayak ginilangsung uninstall,capek ngerjain ampe selesai nilai kasih kali kayak ginilangsung uninstall
aplikasi bagus.bisa buat latihan test jlpt,aplikasi bagusbisa buat latihan test jlpt,aplikasi bagusbisa buat latihan test jlpt,aplikasi bagusbisa buat latihan test jlpt,aplikasi bagusbisa buat latihan test jlpt,"['aplikasi', 'bagusbisa', 'buat', 'latihan', 'test', 'jlpt']","['aplikasi', 'bagusbisa', 'buat', 'latihan', 'test', 'jlpt']","['aplikasi', 'bagusbisa', 'latihan', 'test', 'jlpt']",aplikasi bagusbisa latihan test jlpt,aplikasi bagusbisa latih test jlpt
suka. buat belajar membantu sekali,suka buat belajar membantu sekali,suka buat belajar membantu sekali,suka buat belajar membantu sekali,suka buat belajar membantu sekali,"['suka', 'buat', 'belajar', 'membantu', 'sekali']","['suka', 'buat', 'belajar', 'membantu', 'sekali']","['suka', 'belajar', 'membantu']",suka belajar membantu,suka ajar bantu
Untuk pemula bagus banget.,Untuk pemula bagus banget,untuk pemula bagus banget,untuk pemula bagus banget,untuk pemula bagus banget,"['untuk', 'pemula', 'bagus', 'banget']","['untuk', 'pemula', 'bagus', 'banget']","['pemula', 'bagus', 'banget']",pemula bagus banget,mula bagus banget
alhamdulillah apk ini sangat membantu,alhamdulillah apk ini sangat membantu,alhamdulillah apk ini sangat membantu,alhamdulillah apk ini sangat membantu,alhamdulillah apk ini sangat membantu,"['alhamdulillah', 'apk', 'ini', 'sangat', 'membantu']","['alhamdulillah', 'apk', 'ini', 'sangat', 'membantu']","['alhamdulillah', 'apk', 'membantu']",alhamdulillah apk membantu,alhamdulillah apk bantu
おけ,,,,,[],[],[],,
oke mantep,oke mantep,oke mantep,oke mantep,oke mantap,"['oke', 'mantap']","['oke', 'mantap']","['oke', 'mantap']",oke mantap,oke mantap
mamtap,mamtap,mamtap,mamtap,mamtap,['mamtap'],['mamtap'],['mamtap'],mamtap,mamtap
Mantab bang,Mantab bang,mantab bang,mantab bang,mantab bang,"['mantab', 'bang']","['mantab', 'bang']","['mantab', 'bang']",mantab bang,mantab bang
bagus sekali sangatt membantu terimakasiii,bagus sekali sangatt membantu terimakasiii,bagus sekali sangatt membantu terimakasiii,bagus sekali sangatt membantu terimakasiii,bagus sekali sangatt membantu terimakasiii,"['bagus', 'sekali', 'sangatt', 'membantu', 'terimakasiii']","['bagus', 'sekali', 'sangatt', 'membantu', 'terimakasiii']","['bagus', 'sangatt', 'membantu', 'terimakasiii']",bagus sangatt membantu terimakasiii,bagus sangatt bantu terimakasiii
ii desu yo,ii desu yo,ii desu yo,ii desu yo,ii desu iya,"['ii', 'desu', 'iya']","['ii', 'desu', 'iya']","['ii', 'desu']",ii desu,ii desu
良い 👍,,,,,[],[],[],,
sangat bagus dan belajar bahasa jepang lebih mudah🥰🙌🏻,sangat bagus dan belajar bahasa jepang lebih mudah,sangat bagus dan belajar bahasa jepang lebih mudah,sangat bagus dan belajar bahasa jepang lebih mudah,sangat bagus dan belajar bahasa jepang lebih mudah,"['sangat', 'bagus', 'dan', 'belajar', 'bahasa', 'jepang', 'lebih', 'mudah']","['sangat', 'bagus', 'dan', 'belajar', 'bahasa', 'jepang', 'lebih', 'mudah']","['bagus', 'belajar', 'bahasa', 'jepang', 'mudah']",bagus belajar bahasa jepang mudah,bagus ajar bahasa jepang mudah
apl ikasinya bagus bisa di pahami arigato gozaimasune 🙏,apl ikasinya bagus bisa di pahami arigato gozaimasune,apl ikasinya bagus bisa di pahami arigato gozaimasune,apl ikasinya bagus bisa di pahami arigato gozaimasune,apl ikasinya bagus bisa di pahami arigato gozaimasune,"['apl', 'ikasinya', 'bagus', 'bisa', 'di', 'pahami', 'arigato', 'gozaimasune']","['apl', 'ikasinya', 'bagus', 'bisa', 'di', 'pahami', 'terima kasih', 'gozaimasune']","['apl', 'ikasinya', 'bagus', 'pahami', 'terima kasih', 'gozaimasune']",apl ikasinya bagus pahami terima kasih gozaimasune,apl ikasinya bagus paham terima kasih gozaimasune
sangat membantu dalam saya belajar,sangat membantu dalam saya belajar,sangat membantu dalam saya belajar,sangat membantu dalam saya belajar,sangat membantu dalam saya belajar,"['sangat', 'membantu', 'dalam', 'saya', 'belajar']","['sangat', 'membantu', 'dalam', 'saya', 'belajar']","['membantu', 'belajar']",membantu belajar,bantu ajar
aplikasinya bagus. membantu banget buat naikin skor jlpt. berbayar tapi worth it.,aplikasinya bagus membantu banget buat naikin skor jlpt berbayar tapi worth it,aplikasinya bagus membantu banget buat naikin skor jlpt berbayar tapi worth it,aplikasinya bagus membantu banget buat naikin skor jlpt berbayar worth it,aplikasinya bagus membantu banget buat naikin skor jlpt berbayar worth it,"['aplikasinya', 'bagus', 'membantu', 'banget', 'buat', 'naikin', 'skor', 'jlpt', 'berbayar', 'worth', 'it']","['aplikasinya', 'bagus', 'membantu', 'banget', 'buat', 'naikin', 'skor', 'jlpt', 'berbayar', 'worth', 'it']","['aplikasinya', 'bagus', 'membantu', 'banget', 'naikin', 'skor', 'jlpt', 'berbayar', 'worth']",aplikasinya bagus membantu banget naikin skor jlpt berbayar worth,aplikasi bagus bantu banget naikin skor jlpt bayar worth
Kenapa ya yang premium tidak ada opsi bulanan nya?,Kenapa ya yang premium tidak ada opsi bulanan nya,kenapa ya yang premium tidak ada opsi bulanan nya,kenapa ya yang premium tidak ada opsi bulanan nya,kenapa iya yang premium tidak ada opsi bulanan nya,"['kenapa', 'iya', 'yang', 'premium', 'tidak', 'ada', 'opsi', 'bulanan', 'nya']","['kenapa', 'iya', 'yang', 'premium', 'tidak', 'ada', 'opsi', 'bulanan', 'nya']","['premium', 'opsi', 'bulanan']",premium opsi bulanan,premium opsi bulan
mantappu jiwa,mantappu jiwa,mantappu jiwa,mantappu jiwa,mantappu jiwa,"['mantappu', 'jiwa']","['mantappu', 'jiwa']","['mantappu', 'jiwa']",mantappu jiwa,mantappu jiwa
"Baru pertama kali pakai aplikasinya, ternyata memang canggih isinya 👍",Baru pertama kali pakai aplikasinya ternyata memang canggih isinya,baru pertama kali pakai aplikasinya ternyata memang canggih isinya,baru pertama kali pakai aplikasinya ternyata memang canggih isinya,baru pertama kali pakai aplikasinya ternyata memang canggih isinya,"['baru', 'pertama', 'kali', 'pakai', 'aplikasinya', 'ternyata', 'memang', 'canggih', 'isinya']","['baru', 'pertama', 'kali', 'pakai', 'aplikasinya', 'ternyata', 'memang', 'canggih', 'isinya']","['kali', 'pakai', 'aplikasinya', 'canggih', 'isinya']",kali pakai aplikasinya canggih isinya,kali pakai aplikasi canggih isi
Sangat membantu Kurang nya cuma harus premium untuk upgrade level pembelajaran untuk yang free sangat sedikit,Sangat membantu Kurang nya cuma harus premium untuk upgrade level pembelajaran untuk yang free sangat sedikit,sangat membantu kurang nya cuma harus premium untuk upgrade level pembelajaran untuk yang free sangat sedikit,sangat membantu kurang nya cuma harus premium untuk upgrade level pembelajaran untuk yang free sangat sedikit,sangat membantu kurang nya cuma harus premium untuk upgrade level pembelajaran untuk yang free sangat sedikit,"['sangat', 'membantu', 'kurang', 'nya', 'cuma', 'harus', 'premium', 'untuk', 'upgrade', 'level', 'pembelajaran', 'untuk', 'yang', 'free', 'sangat', 'sedikit']","['sangat', 'membantu', 'kurang', 'nya', 'cuma', 'harus', 'premium', 'untuk', 'upgrade', 'level', 'pembelajaran', 'untuk', 'yang', 'free', 'sangat', 'sedikit']","['membantu', 'premium', 'upgrade', 'level', 'pembelajaran', 'free']",membantu premium upgrade level pembelajaran free,bantu premium upgrade level ajar free
iklan banyak go blog,iklan banyak go blog,iklan banyak go blog,iklan banyak go blog,iklan banyak go blog,"['iklan', 'banyak', 'go', 'blog']","['iklan', 'banyak', 'go', 'blog']","['iklan', 'go', 'blog']",iklan go blog,iklan go blog
Sangat bermanfaat sekali untuk yang mau belajar bahasa Jepang,Sangat bermanfaat sekali untuk yang mau belajar bahasa Jepang,sangat bermanfaat sekali untuk yang mau belajar bahasa jepang,sangat bermanfaat sekali untuk yang mau belajar bahasa jepang,sangat bermanfaat sekali untuk yang mau belajar bahasa jepang,"['sangat', 'bermanfaat', 'sekali', 'untuk', 'yang', 'mau', 'belajar', 'bahasa', 'jepang']","['sangat', 'bermanfaat', 'sekali', 'untuk', 'yang', 'mau', 'belajar', 'bahasa', 'jepang']","['bermanfaat', 'belajar', 'bahasa', 'jepang']",bermanfaat belajar bahasa jepang,manfaat ajar bahasa jepang
sangat membantu proses belajar bahasa jepang. bisa melatih keterampilan terima kasih,sangat membantu proses belajar bahasa jepang bisa melatih keterampilan terima kasih,sangat membantu proses belajar bahasa jepang bisa melatih keterampilan terima kasih,sangat membantu proses belajar bahasa jepang bisa melatih keterampilan terima kasih,sangat membantu proses belajar bahasa jepang bisa melatih keterampilan terima kasih,"['sangat', 'membantu', 'proses', 'belajar', 'bahasa', 'jepang', 'bisa', 'melatih', 'keterampilan', 'terima', 'kasih']","['sangat', 'membantu', 'proses', 'belajar', 'bahasa', 'jepang', 'bisa', 'melatih', 'keterampilan', 'terima', 'kasih']","['membantu', 'proses', 'belajar', 'bahasa', 'jepang', 'melatih', 'keterampilan', 'terima', 'kasih']",membantu proses belajar bahasa jepang melatih keterampilan terima kasih,bantu proses ajar bahasa jepang latih terampil terima kasih
sanfat membantuuy,sanfat membantuuy,sanfat membantuuy,sanfat membantuuy,sanfat membantuuy,"['sanfat', 'membantuuy']","['sanfat', 'membantuuy']","['sanfat', 'membantuuy']",sanfat membantuuy,sanfat membantuuy
muantap buat latihan jlpt,muantap buat latihan jlpt,muantap buat latihan jlpt,muantap buat latihan jlpt,muantap buat latihan jlpt,"['muantap', 'buat', 'latihan', 'jlpt']","['muantap', 'buat', 'latihan', 'jlpt']","['muantap', 'latihan', 'jlpt']",muantap latihan jlpt,muantap latih jlpt
Sangat membantu!,Sangat membantu,sangat membantu,sangat membantu,sangat membantu,"['sangat', 'membantu']","['sangat', 'membantu']",['membantu'],membantu,bantu
"Semuanya bagus, cuma saran pribadi aja sih ini juga ga penting tapi tolong buat ujian bagian mendengar ada fitur on atau off soalnya saya sering pakai aplikasi ini pas situasi yang sepi tapi ga mau pake earphone atau nyalain speaker keras.",Semuanya bagus cuma saran pribadi aja sih ini juga ga penting tapi tolong buat ujian bagian mendengar ada fitur on atau off soalnya saya sering pakai aplikasi ini pas situasi yang sepi tapi ga mau pake earphone atau nyalain speaker keras,semuanya bagus cuma saran pribadi aja sih ini juga ga penting tapi tolong buat ujian bagian mendengar ada fitur on atau off soalnya saya sering pakai aplikasi ini pas situasi yang sepi tapi ga mau pake earphone atau nyalain speaker keras,semuanya bagus cuma saran pribadi aja sih ini juga ga penting tolong buat ujian bagian mendengar ada fitur on atau off soalnya saya sering pakai aplikasi ini pas situasi yang sepi ga mau pake earphone atau nyalain speaker keras,semuanya bagus cuma saran pribadi saja sih ini juga tidak penting tolong buat ujian bagian mendengar ada fitur on atau off soalnya saya sering pakai aplikasi ini pas situasi yang sepi tidak mau pakai earphone atau nyalain speaker keras,"['semuanya', 'bagus', 'cuma', 'saran', 'pribadi', 'saja', 'sih', 'ini', 'juga', 'tidak', 'penting', 'tolong', 'buat', 'ujian', 'bagian', 'mendengar', 'ada', 'fitur', 'on', 'atau', 'off', 'soalnya', 'saya', 'sering', 'pakai', 'aplikasi', 'ini', 'pas', 'situasi', 'yang', 'sepi', 'tidak', 'mau', 'pakai', 'earphone', 'atau', 'nyalain', 'speaker', 'keras']","['semuanya', 'bagus', 'cuma', 'saran', 'pribadi', 'saja', 'sih', 'ini', 'juga', 'tidak', 'penting', 'tolong', 'buat', 'ujian', 'bagian', 'mendengar', 'ada', 'fitur', 'on', 'atau', 'off', 'soalnya', 'saya', 'sering', 'pakai', 'aplikasi', 'ini', 'pas', 'situasi', 'yang', 'sepi', 'tidak', 'mau', 'pakai', 'earphone', 'atau', 'nyalain', 'speaker', 'keras']","['bagus', 'saran', 'pribadi', 'tolong', 'ujian', 'mendengar', 'fitur', 'pakai', 'aplikasi', 'pas', 'situasi', 'sepi', 'pakai', 'earphone', 'nyalain', 'speaker', 'keras']",bagus saran pribadi tolong ujian mendengar fitur pakai aplikasi pas situasi sepi pakai earphone nyalain speaker keras,bagus saran pribadi tolong uji dengar fitur pakai aplikasi pas situasi sepi pakai earphone nyalain speaker keras
terimakasih,terimakasih,terimakasih,terimakasih,terimakasih,['terimakasih'],['terimakasih'],['terimakasih'],terimakasih,terimakasih
Terbilang lengkap,Terbilang lengkap,terbilang lengkap,terbilang lengkap,terbilang lengkap,"['terbilang', 'lengkap']","['terbilang', 'lengkap']","['terbilang', 'lengkap']",terbilang lengkap,bilang lengkap
cocok untuk latihan jlpt,cocok untuk latihan jlpt,cocok untuk latihan jlpt,cocok untuk latihan jlpt,cocok untuk latihan jlpt,"['cocok', 'untuk', 'latihan', 'jlpt']","['cocok', 'untuk', 'latihan', 'jlpt']","['cocok', 'latihan', 'jlpt']",cocok latihan jlpt,cocok latih jlpt
bagus banget.,bagus banget,bagus banget,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']",bagus banget,bagus banget
"GG BET ANYINK, GUA BISA NGOBROL AMA ORANG CHINA",GG BET ANYINK GUA BISA NGOBROL AMA ORANG CHINA,gg bet anyink gua bisa ngobrol ama orang china,gg bet anyink gua bisa ngobrol ama orang china,gg banget anyink saya bisa ngobrol sama orang china,"['gg', 'banget', 'anyink', 'saya', 'bisa', 'ngobrol', 'sama', 'orang', 'china']","['gg', 'banget', 'anyink', 'saya', 'bisa', 'ngobrol', 'sama', 'orang', 'china']","['gg', 'banget', 'anyink', 'ngobrol', 'orang', 'china']",gg banget anyink ngobrol orang china,gg banget anyink ngobrol orang china
this application very good for you who want to learn Japanese language,this application very good for you who want to learn Japanese language,this application very good for you who want to learn japanese language,this application very good for you who want to learn japanese language,this application very bagus for you who want to learn japanese language,"['this', 'application', 'very', 'bagus', 'for', 'you', 'who', 'want', 'to', 'learn', 'japanese', 'language']","['this', 'application', 'very', 'bagus', 'for', 'you', 'who', 'want', 'to', 'learn', 'japanese', 'language']","['application', 'bagus', 'want', 'learn', 'japanese', 'language']",application bagus want learn japanese language,application bagus want learn japanese language
"sangat membantu, arigatou",sangat membantu arigatou,sangat membantu arigatou,sangat membantu arigatou,sangat membantu arigatou,"['sangat', 'membantu', 'arigatou']","['sangat', 'membantu', 'terima kasih']","['membantu', 'terima kasih']",membantu terima kasih,bantu terima kasih
very good,very good,very good,very good,very bagus,"['very', 'bagus']","['very', 'bagus']",['bagus'],bagus,bagus
mantap jiwa,mantap jiwa,mantap jiwa,mantap jiwa,mantap jiwa,"['mantap', 'jiwa']","['mantap', 'jiwa']","['mantap', 'jiwa']",mantap jiwa,mantap jiwa
Mantap,Mantap,mantap,mantap,mantap,['mantap'],['mantap'],['mantap'],mantap,mantap
gacor kali,gacor kali,gacor kali,gacor kali,gacor kali,"['gacor', 'kali']","['gacor', 'kali']","['gacor', 'kali']",gacor kali,gacor kali
BANTU BANGET,BANTU BANGET,bantu banget,bantu banget,bantu banget,"['bantu', 'banget']","['bantu', 'banget']","['bantu', 'banget']",bantu banget,bantu banget
Terimakasih untuk youtube chakurinfufu yg sudah rekomend app ini,Terimakasih untuk youtube chakurinfufu yg sudah rekomend app ini,terimakasih untuk youtube chakurinfufu yg sudah rekomend app ini,terimakasih untuk youtube chakurinfufu yg sudah rekomend app ini,terimakasih untuk youtube chakurinfufu yang sudah rekomend app ini,"['terimakasih', 'untuk', 'youtube', 'chakurinfufu', 'yang', 'sudah', 'rekomend', 'app', 'ini']","['terimakasih', 'untuk', 'youtube', 'chakurinfufu', 'yang', 'sudah', 'rekomend', 'app', 'ini']","['terimakasih', 'youtube', 'chakurinfufu', 'rekomend', 'app']",terimakasih youtube chakurinfufu rekomend app,terimakasih youtube chakurinfufu rekomend app
sugee untuk belajar,sugee untuk belajar,sugee untuk belajar,sugee untuk belajar,sugee untuk belajar,"['sugee', 'untuk', 'belajar']","['sugee', 'untuk', 'belajar']","['sugee', 'belajar']",sugee belajar,sugee ajar
cocok bgt buat belajar,cocok bgt buat belajar,cocok bgt buat belajar,cocok bgt buat belajar,cocok banget buat belajar,"['cocok', 'banget', 'buat', 'belajar']","['cocok', 'banget', 'buat', 'belajar']","['cocok', 'banget', 'belajar']",cocok banget belajar,cocok banget ajar
mantapppp,mantapppp,mantapppp,mantapppp,mantapppp,['mantapppp'],['mantapppp'],['mantapppp'],mantapppp,mantapppp
sangat membantu dalam belajar,sangat membantu dalam belajar,sangat membantu dalam belajar,sangat membantu dalam belajar,sangat membantu dalam belajar,"['sangat', 'membantu', 'dalam', 'belajar']","['sangat', 'membantu', 'dalam', 'belajar']","['membantu', 'belajar']",membantu belajar,bantu ajar
good app,good app,good app,good app,bagus app,"['bagus', 'app']","['bagus', 'app']","['bagus', 'app']",bagus app,bagus app
kererennn!!!,kererennn,kererennn,kererennn,kererennn,['kererennn'],['kererennn'],['kererennn'],kererennn,kererennn
頑張れ。,,,,,[],[],[],,
sugeeeeeee,sugeeeeeee,sugeeeeeee,sugeeeeeee,sugeeeeeee,['sugeeeeeee'],['sugeeeeeee'],['sugeeeeeee'],sugeeeeeee,sugeeeeeee
sugoooiiii,sugoooiiii,sugoooiiii,sugoooiiii,sugoooiiii,['sugoooiiii'],['sugoooiiii'],['sugoooiiii'],sugoooiiii,sugoooiiii
"Good app, tim migii JLPT sangat mendengar user ketika diberi saran. Beberapa bulan lalu saya menyarankan untuk ditambahkan fitur EXP. Dan baru saja saya membuka di jam 00.48 Waktu Indonesia (WIB) dan UI berubah sangat drastis. Terimakasih telah mendengarkan saran dari user. Semoga Aplikasi ini semakin lebih baik kedepannya. Dari segi penjelasan ke dalam bahasa Indonesia juga sudah diperbaiki, bagus dan mudah dipahami. Sekarang saya semangat belajar karena tampilan UI yang bagus dan keren. Thanks",Good app tim migii JLPT sangat mendengar user ketika diberi saran Beberapa bulan lalu saya menyarankan untuk ditambahkan fitur EXP Dan baru saja saya membuka di jam  Waktu Indonesia WIB dan UI berubah sangat drastis Terimakasih telah mendengarkan saran dari user Semoga Aplikasi ini semakin lebih baik kedepannya Dari segi penjelasan ke dalam bahasa Indonesia juga sudah diperbaiki bagus dan mudah dipahami Sekarang saya semangat belajar karena tampilan UI yang bagus dan keren Thanks,good app tim migii jlpt sangat mendengar user ketika diberi saran beberapa bulan lalu saya menyarankan untuk ditambahkan fitur exp dan baru saja saya membuka di jam  waktu indonesia wib dan ui berubah sangat drastis terimakasih telah mendengarkan saran dari user semoga aplikasi ini semakin lebih baik kedepannya dari segi penjelasan ke dalam bahasa indonesia juga sudah diperbaiki bagus dan mudah dipahami sekarang saya semangat belajar karena tampilan ui yang bagus dan keren thanks,good app tim migii jlpt sangat mendengar user ketika diberi saran beberapa bulan lalu saya menyarankan untuk ditambahkan fitur exp dan baru saja saya membuka di jam  waktu indonesia wib dan ui berubah sangat drastis terimakasih telah mendengarkan saran dari user semoga aplikasi ini semakin lebih baik kedepannya dari segi penjelasan ke dalam bahasa indonesia juga sudah diperbaiki bagus dan mudah dipahami sekarang saya semangat belajar karena tampilan ui yang bagus dan keren thanks,bagus app tim migii jlpt sangat mendengar user ketika diberi saran beberapa bulan lalu saya menyarankan untuk ditambahkan fitur exp dan baru saja saya membuka di jam waktu indonesia wib dan ui berubah sangat drastis terimakasih telah mendengarkan saran dari user semoga aplikasi ini semakin lebih baik kedepannya dari segi penjelasan ke dalam bahasa indonesia juga sudah diperbaiki bagus dan mudah dipahami sekarang saya semangat belajar karena tampilan ui yang bagus dan keren terima kasih,"['bagus', 'app', 'tim', 'migii', 'jlpt', 'sangat', 'mendengar', 'user', 'ketika', 'diberi', 'saran', 'beberapa', 'bulan', 'lalu', 'saya', 'menyarankan', 'untuk', 'ditambahkan', 'fitur', 'exp', 'dan', 'baru', 'saja', 'saya', 'membuka', 'di', 'jam', 'waktu', 'indonesia', 'wib', 'dan', 'ui', 'berubah', 'sangat', 'drastis', 'terimakasih', 'telah', 'mendengarkan', 'saran', 'dari', 'user', 'semoga', 'aplikasi', 'ini', 'semakin', 'lebih', 'baik', 'kedepannya', 'dari', 'segi', 'penjelasan', 'ke', 'dalam', 'bahasa', 'indonesia', 'juga', 'sudah', 'diperbaiki', 'bagus', 'dan', 'mudah', 'dipahami', 'sekarang', 'saya', 'semangat', 'belajar', 'karena', 'tampilan', 'ui', 'yang', 'bagus', 'dan', 'keren', 'terima', 'kasih']","['bagus', 'app', 'tim', 'migii', 'jlpt', 'sangat', 'mendengar', 'user', 'ketika', 'diberi', 'saran', 'beberapa', 'bulan', 'lalu', 'saya', 'menyarankan', 'untuk', 'ditambahkan', 'fitur', 'exp', 'dan', 'baru', 'saja', 'saya', 'membuka', 'di', 'jam', 'waktu', 'indonesia', 'wib', 'dan', 'ui', 'berubah', 'sangat', 'drastis', 'terimakasih', 'telah', 'mendengarkan', 'saran', 'dari', 'user', 'semoga', 'aplikasi', 'ini', 'semakin', 'lebih', 'baik', 'kedepannya', 'dari', 'segi', 'penjelasan', 'ke', 'dalam', 'bahasa', 'indonesia', 'juga', 'sudah', 'diperbaiki', 'bagus', 'dan', 'mudah', 'dipahami', 'sekarang', 'saya', 'semangat', 'belajar', 'karena', 'tampilan', 'ui', 'yang', 'bagus', 'dan', 'keren', 'terima', 'kasih']","['bagus', 'app', 'tim', 'migii', 'jlpt', 'mendengar', 'user', 'saran', 'menyarankan', 'fitur', 'exp', 'membuka', 'jam', 'indonesia', 'wib', 'ui', 'berubah', 'drastis', 'terimakasih', 'mendengarkan', 'saran', 'user', 'semoga', 'aplikasi', 'baik', 'kedepannya', 'segi', 'penjelasan', 'bahasa', 'indonesia', 'diperbaiki', 'bagus', 'mudah', 'dipahami', 'semangat', 'belajar', 'tampilan', 'ui', 'bagus', 'keren', 'terima', 'kasih']",bagus app tim migii jlpt mendengar user saran menyarankan fitur exp membuka jam indonesia wib ui berubah drastis terimakasih mendengarkan saran user semoga aplikasi baik kedepannya segi penjelasan bahasa indonesia diperbaiki bagus mudah dipahami semangat belajar tampilan ui bagus keren terima kasih,bagus app tim migii jlpt dengar user saran saran fitur exp buka jam indonesia wib ui ubah drastis terimakasih dengar saran user moga aplikasi baik depan segi jelas bahasa indonesia baik bagus mudah paham semangat ajar tampil ui bagus keren terima kasih
mantao,mantao,mantao,mantao,mantao,['mantao'],['mantao'],['mantao'],mantao,mantao
sangat Bagus,sangat Bagus,sangat bagus,sangat bagus,sangat bagus,"['sangat', 'bagus']","['sangat', 'bagus']",['bagus'],bagus,bagus
"terimakasih,software yg sangat bagus utk yang ingin belajar bahasa jepang",terimakasihsoftware yg sangat bagus utk yang ingin belajar bahasa jepang,terimakasihsoftware yg sangat bagus utk yang ingin belajar bahasa jepang,terimakasihsoftware yg sangat bagus utk yang ingin belajar bahasa jepang,terimakasihsoftware yang sangat bagus untuk yang ingin belajar bahasa jepang,"['terimakasihsoftware', 'yang', 'sangat', 'bagus', 'untuk', 'yang', 'ingin', 'belajar', 'bahasa', 'jepang']","['terimakasihsoftware', 'yang', 'sangat', 'bagus', 'untuk', 'yang', 'ingin', 'belajar', 'bahasa', 'jepang']","['terimakasihsoftware', 'bagus', 'belajar', 'bahasa', 'jepang']",terimakasihsoftware bagus belajar bahasa jepang,terimakasihsoftware bagus ajar bahasa jepang
sangat puas dengan setiap soal yg diberikan,sangat puas dengan setiap soal yg diberikan,sangat puas dengan setiap soal yg diberikan,sangat puas dengan setiap soal yg diberikan,sangat puas dengan setiap soal yang diberikan,"['sangat', 'puas', 'dengan', 'setiap', 'soal', 'yang', 'diberikan']","['sangat', 'puas', 'dengan', 'setiap', 'soal', 'yang', 'diberikan']",['puas'],puas,puas
Bagus banget,Bagus banget,bagus banget,bagus banget,bagus banget,"['bagus', 'banget']","['bagus', 'banget']","['bagus', 'banget']",bagus banget,bagus banget
bagus banget la pokok nya,bagus banget la pokok nya,bagus banget la pokok nya,bagus banget la pokok nya,bagus banget lah pokok nya,"['bagus', 'banget', 'lah', 'pokok', 'nya']","['bagus', 'banget', 'lah', 'pokok', 'nya']","['bagus', 'banget', 'pokok']",bagus banget pokok,bagus banget pokok
Aplikasi oke buat belajar nihon go smngt ngejar Jlpt,Aplikasi oke buat belajar nihon go smngt ngejar Jlpt,aplikasi oke buat belajar nihon go smngt ngejar jlpt,aplikasi oke buat belajar nihon go smngt ngejar jlpt,aplikasi oke buat belajar nihon go smngt ngejar jlpt,"['aplikasi', 'oke', 'buat', 'belajar', 'nihon', 'go', 'smngt', 'ngejar', 'jlpt']","['aplikasi', 'oke', 'buat', 'belajar', 'nihon', 'go', 'smngt', 'ngejar', 'jlpt']","['aplikasi', 'oke', 'belajar', 'nihon', 'go', 'smngt', 'ngejar', 'jlpt']",aplikasi oke belajar nihon go smngt ngejar jlpt,aplikasi oke ajar nihon go smngt ngejar jlpt
